Question,Real Answer,Pred Answer,em,f1,glm_correct,glm_reason
Who plays the wife of the producer of Here Comes the Boom in Grown Ups?,Maria Bello,Salma Hayek,0.0,0.0,False,预测答案“Salma Hayek”与标准答案“Maria Bello”不一致。在电影《Grown Ups》中，饰演制片人妻子角色的演员是Maria Bello，而非Salma Hayek，因此预测答案未能正确回答问题。
What was the person who provided evidence to suggest the existence of the neutron a participant of?,Manhattan Project,James Chadwick was a participant of the Manhattan Project.,0.0,0.33333333333333337,True,预测答案明确指出了提供中子存在证据的人是詹姆斯·查德威克，并准确回答了他参与的是曼哈顿计划。这与标准答案“Manhattan Project”在语义上完全一致，包含了标准答案的关键信息。
In which borough was Callum McManaman born?,Knowsley,Whiston,0.0,0.0,False,预测答案“Whiston”与标准答案“Knowsley”是两个不同的地名，预测答案没有包含标准答案的关键信息，两者在语义上也不等价，因此未能正确回答问题。
Who is the child of the Italian navigator who sailed for England and explored the eastern coast of the continent Francisco Bojado's birthplace is located?,Sebastian Cabot,Sebastian Cabot,1.0,1.0,True,预测答案“Sebastian Cabot”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，正确地回答了所提出的问题。
Who is the spouse of the actor who played hannibal smith in the a team?,Sherry Boucher,Joy Harmon,0.0,0.0,False,预测答案“Joy Harmon”与标准答案“Sherry Boucher”完全不同，没有包含标准答案的任何关键信息，两者在语义上也不等价，因此未能正确回答问题。
When was the last time Peter Till's sports team beat the winner of the 1894-95 FA Cup?,1 December 2010,2019,0.0,0.4444444444444444,False,预测答案给出的时间是2019年，而标准答案明确指出是2010年12月1日。两者在具体年份上存在明显差异，语义上并不等价，因此预测答案未能正确回答问题。
Who is the child of the cast member of Green Ice?,Tatum O'Neal,Answer: Stuart Epps,0.0,0.0,False,预测答案“Stuart Epps”与标准答案“Tatum O'Neal”完全不同，两者在语义上没有任何关联，且预测答案未包含标准答案的任何关键信息，因此未能正确回答问题。
How many times did plague occur in the birthplace of La Silvia's composer?,22,3,0.0,0.0,False,预测答案给出的数字是3，而标准答案明确指出瘟疫发生的次数是22。两者在数值上完全不一致，且在语义上不等价，因此预测答案未能正确回答问题。
When did military instruction start at the place where Larry Alcala was educated?,1912,1912,1.0,1.0,True,预测答案“1912”与标准答案“1912”完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于军事教学开始时间的问题。
What is the experimental satellite being forerunner to communication satellite of INSAT-4CR's manufacturer called?,ATS - 6 (Applications Technology Satellite - 6),ATS-6,0.0,0.25,True,预测答案“ATS-6”与标准答案“ATS - 6 (Applications Technology Satellite - 6)”的核心实体名称完全一致。预测答案包含了标准答案的关键信息，仅仅是省略了全称和括号，在语义上完全等价，因此判断为正确。
