example_id,chunk_id,method,rate,chunk_len,selected_count
0,0,draft_smart_frequency_global,0.1,50,25
0,1,draft_smart_frequency_global,0.1,92,6
0,2,draft_smart_frequency_global,0.1,76,6
0,3,draft_smart_frequency_global,0.1,98,1
0,4,draft_smart_frequency_global,0.1,52,5
0,5,draft_smart_frequency_global,0.1,214,1
0,6,draft_smart_frequency_global,0.1,121,6
0,7,draft_smart_frequency_global,0.1,301,2
0,8,draft_smart_frequency_global,0.1,84,16
0,9,draft_smart_frequency_global,0.1,83,49
0,0,draft_smart_mean_score_global,0.1,50,19
0,1,draft_smart_mean_score_global,0.1,92,6
0,2,draft_smart_mean_score_global,0.1,76,7
0,3,draft_smart_mean_score_global,0.1,98,4
0,4,draft_smart_mean_score_global,0.1,52,4
0,5,draft_smart_mean_score_global,0.1,214,4
0,6,draft_smart_mean_score_global,0.1,121,8
0,7,draft_smart_mean_score_global,0.1,301,10
0,8,draft_smart_mean_score_global,0.1,84,16
0,9,draft_smart_mean_score_global,0.1,83,39
0,0,draft_smart_max_score_global,0.1,50,19
0,1,draft_smart_max_score_global,0.1,92,9
0,2,draft_smart_max_score_global,0.1,76,6
0,3,draft_smart_max_score_global,0.1,98,4
0,4,draft_smart_max_score_global,0.1,52,4
0,5,draft_smart_max_score_global,0.1,214,4
0,6,draft_smart_max_score_global,0.1,121,7
0,7,draft_smart_max_score_global,0.1,301,12
0,8,draft_smart_max_score_global,0.1,84,16
0,9,draft_smart_max_score_global,0.1,83,36
0,0,draft_smart_top2_mean_global,0.1,50,19
0,1,draft_smart_top2_mean_global,0.1,92,9
0,2,draft_smart_top2_mean_global,0.1,76,7
0,3,draft_smart_top2_mean_global,0.1,98,4
0,4,draft_smart_top2_mean_global,0.1,52,4
0,5,draft_smart_top2_mean_global,0.1,214,4
0,6,draft_smart_top2_mean_global,0.1,121,7
0,7,draft_smart_top2_mean_global,0.1,301,11
0,8,draft_smart_top2_mean_global,0.1,84,16
0,9,draft_smart_top2_mean_global,0.1,83,36
1,0,draft_smart_frequency_global,0.1,90,16
1,1,draft_smart_frequency_global,0.1,85,8
1,2,draft_smart_frequency_global,0.1,130,6
1,3,draft_smart_frequency_global,0.1,86,1
1,4,draft_smart_frequency_global,0.1,135,8
1,5,draft_smart_frequency_global,0.1,217,1
1,6,draft_smart_frequency_global,0.1,56,6
1,7,draft_smart_frequency_global,0.1,216,11
1,8,draft_smart_frequency_global,0.1,113,8
1,9,draft_smart_frequency_global,0.1,77,55
1,0,draft_smart_mean_score_global,0.1,90,14
1,1,draft_smart_mean_score_global,0.1,85,4
1,2,draft_smart_mean_score_global,0.1,130,8
1,3,draft_smart_mean_score_global,0.1,86,6
1,4,draft_smart_mean_score_global,0.1,135,7
1,5,draft_smart_mean_score_global,0.1,217,12
1,6,draft_smart_mean_score_global,0.1,56,6
1,7,draft_smart_mean_score_global,0.1,216,10
1,8,draft_smart_mean_score_global,0.1,113,11
1,9,draft_smart_mean_score_global,0.1,77,42
1,0,draft_smart_max_score_global,0.1,90,16
1,1,draft_smart_max_score_global,0.1,85,3
1,2,draft_smart_max_score_global,0.1,130,9
1,3,draft_smart_max_score_global,0.1,86,6
1,4,draft_smart_max_score_global,0.1,135,7
1,5,draft_smart_max_score_global,0.1,217,13
1,6,draft_smart_max_score_global,0.1,56,7
1,7,draft_smart_max_score_global,0.1,216,12
1,8,draft_smart_max_score_global,0.1,113,10
1,9,draft_smart_max_score_global,0.1,77,37
1,0,draft_smart_top2_mean_global,0.1,90,15
1,1,draft_smart_top2_mean_global,0.1,85,3
1,2,draft_smart_top2_mean_global,0.1,130,9
1,3,draft_smart_top2_mean_global,0.1,86,6
1,4,draft_smart_top2_mean_global,0.1,135,7
1,5,draft_smart_top2_mean_global,0.1,217,13
1,6,draft_smart_top2_mean_global,0.1,56,7
1,7,draft_smart_top2_mean_global,0.1,216,10
1,8,draft_smart_top2_mean_global,0.1,113,10
1,9,draft_smart_top2_mean_global,0.1,77,40
2,0,draft_smart_frequency_global,0.1,64,23
2,1,draft_smart_frequency_global,0.1,122,8
2,2,draft_smart_frequency_global,0.1,88,8
