row_id,is_warmup,example_id,sub_q_idx,doc_tokens,query_tokens,full_tokens,end_to_end_ttft_s,kv_load_copy_s,draft_selection_s,draft_score_forward_s,online_update_query_prefill_s,extra_impl_overhead_s,selected_doc_tokens,reprocess_prefill_tokens,main_question,sub_question
0,True,0,0,1313,27,2132,1.0722437259391882,0.09938954596873373,0.21177153795724735,0.2105525669758208,0.6696325020166114,0.09145013999659568,196,223,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?
1,True,1,0,1295,25,2112,0.3849801390315406,0.09275776502909139,0.13078628102084622,0.1296930629760027,0.09570354199968278,0.06573255098192021,194,219,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?
2,True,2,0,1441,21,2254,0.38868445297703147,0.09217708499636501,0.13333954801782966,0.1321967900148593,0.10008186200866476,0.06308595795417204,216,237,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?
3,True,3,0,1154,26,1972,0.36156557296635583,0.08250942995073274,0.12349925900343806,0.12256084498949349,0.09538639499805868,0.06017048901412636,173,199,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?
4,True,3,1,1353,27,2172,0.38166169403120875,0.0975203129928559,0.1287414589896798,0.12768673500977457,0.09542321803746745,0.059976704011205584,202,229,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?
5,True,4,0,1178,32,2002,0.36003951902966946,0.08292686904314905,0.12408826901810244,0.12308392598060891,0.09629835799569264,0.05672602297272533,176,208,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?"
6,True,4,1,2075,24,2891,0.4913365850225091,0.10943376697832718,0.1738763700122945,0.17196769698057324,0.11830264597665519,0.08972380205523223,311,335,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?
7,True,6,0,1490,21,2303,0.3947368109365925,0.09126543399179354,0.1341482299612835,0.13289017998613417,0.10534540202934295,0.06397774495417252,223,244,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?
8,False,7,0,1587,27,2406,0.40193690604064614,0.08516883500851691,0.13950671401107684,0.1381686310051009,0.11300929798744619,0.0642520590336062,238,265,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?
9,False,7,1,1466,28,2286,0.4014610230224207,0.10091247502714396,0.13361469405936077,0.13244110404048115,0.09581408801022917,0.0711197659256868,219,247,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?
10,False,9,0,1998,25,2815,0.459430334973149,0.09085003699874505,0.168403445975855,0.16658022697083652,0.11793330503860489,0.08224354695994407,299,324,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,Which English king trusted William de Longchamp?
11,False,9,1,2722,33,3547,0.5653231289470568,0.11730326199904084,0.21315687795868143,0.21041272894944996,0.13044726999942213,0.10441571898991242,408,441,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,What specific naval expedition or fleet did King Richard I lead that was dispersed by a storm?
12,False,10,0,1505,25,2322,0.38710412301588804,0.08599172404501587,0.13722014799714088,0.13598511304007843,0.10204425698611885,0.061847993987612426,225,250,The Unwinding author volunteered for which organisation?,Who is the author of The Unwinding?
13,False,10,1,1738,24,2554,0.4415326529997401,0.10070474201347679,0.15826245601056144,0.1567200220306404,0.11323285498656332,0.06933259998913854,260,284,The Unwinding author volunteered for which organisation?,Which organization did George Packer volunteer for?
14,False,11,0,1230,27,2049,0.37025708402507007,0.08805335802026093,0.12769670999841765,0.12665346398716792,0.09552157996222377,0.05898543604416773,184,211,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Which band performed the song 'Bang Bang Rock & Roll'?
15,False,11,1,1205,26,2023,0.3744177549961023,0.09593181195668876,0.12409827596275136,0.12306541501311585,0.09568261198000982,0.05870505509665236,180,206,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Who is the lead singer of the band Art Brut?
16,False,12,0,2011,32,2835,0.5062378429574892,0.09196888597216457,0.1722386089968495,0.17047337198164314,0.16589300701161847,0.07613734097685665,301,333,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company initiated a successful price war among PC manufacturers in 1994?
17,False,12,1,2101,30,2923,0.49238098197383806,0.11229520500637591,0.18366780696669593,0.1816917160176672,0.11842626798897982,0.0779917020117864,315,345,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company did Compaq merge with in 2002?
18,False,13,0,1142,21,1955,0.3541280730278231,0.0824386149761267,0.12307271803729236,0.12217959301779047,0.09505755500867963,0.05355918500572443,171,192,What year was the father of Katherine of England crowned?,Who is Katherine of England?
19,False,13,1,2083,25,2900,0.48288759303977713,0.10958710598060861,0.17360511503648013,0.17160096805309877,0.12375554098980501,0.07593983103288338,312,337,What year was the father of Katherine of England crowned?,What year was King Henry III of England crowned?
20,False,14,0,1057,36,1885,0.34972482197918,0.081412302039098,0.11956730199744925,0.11861109302844852,0.09512763097882271,0.05361758696381003,158,194,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who played the little girl in the 1947 film Miracle on 34th Street?
21,False,14,1,1681,24,2497,0.44566249498166144,0.10670781001681462,0.15772242296952754,0.1561822560033761,0.11386963195400313,0.06736263004131615,252,276,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who is the sibling of actress Natalie Wood?
22,False,15,0,678,23,1493,0.29489469999680296,0.08009662304539233,0.09097859199391678,0.0903676119633019,0.08015325403539464,0.0436662309220992,101,124,What is the capital of the county that Pine Springs is located in?,In which county is Pine Springs located?
