row_id,is_warmup,example_id,sub_q_idx,doc_tokens,query_tokens,full_tokens,end_to_end_ttft_s,kv_load_copy_s,draft_selection_s,draft_score_forward_s,online_update_query_prefill_s,extra_impl_overhead_s,selected_doc_tokens,reprocess_prefill_tokens,main_question,sub_question
0,True,0,0,1313,27,2132,1.089467742072884,0.09899024298647419,0.22580258402740583,0.22474914701888338,0.6530366070219316,0.11163830803707242,393,420,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?
1,True,1,0,1295,25,2112,0.4281814329442568,0.09133370697963983,0.12996156292501837,0.1292167569627054,0.12662509497022256,0.08026106806937605,388,413,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?
2,True,2,0,1441,21,2254,0.425049974990543,0.09276091400533915,0.13299401197582483,0.13228865899145603,0.1264565450255759,0.0728385039838031,432,453,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?
3,True,3,0,1154,26,1972,0.3898660679697059,0.08361774100922048,0.12291013298090547,0.12220229301601648,0.11743947002105415,0.0658987239585258,346,372,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?
4,True,3,1,1353,27,2172,0.4106779870344326,0.09819589101243764,0.1285479930229485,0.12776157702319324,0.1264024120173417,0.05753169098170474,405,432,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?
5,True,4,0,1178,32,2002,0.39648469298845157,0.08385787403676659,0.12326137599302456,0.1225342289544642,0.1252400940284133,0.06412534893024713,353,385,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?"
6,True,4,1,2075,24,2891,0.5772937709116377,0.11082237103255466,0.1730341199436225,0.1720587139716372,0.2084934270242229,0.08494385291123763,622,646,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?
7,True,6,0,1490,21,2303,0.41353894397616386,0.09288801398361102,0.1342600069474429,0.13342475495301187,0.12737085204571486,0.0590200709993951,447,468,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?
8,False,7,0,1587,27,2406,0.4165671960217878,0.08752751303836703,0.13794288801727816,0.13705586799187586,0.12973763898480684,0.06135915598133579,476,503,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?
9,False,7,1,1466,28,2286,0.43211342697031796,0.10025981900980696,0.1343153059715405,0.13343168300343677,0.12899371498497203,0.06854458700399846,439,467,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?
10,False,9,0,1998,25,2815,0.4788550359662622,0.0928408459876664,0.16851853800471872,0.16753487201640382,0.13734855799702927,0.08014709397684783,599,624,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,Which English king trusted William de Longchamp?
11,False,9,1,2722,33,3547,0.6108561609871686,0.1195593070005998,0.21128535497700796,0.21013254002900794,0.17146020999643952,0.10855128901312128,816,849,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,What specific naval expedition or fleet did King Richard I lead that was dispersed by a storm?
12,False,10,0,1505,25,2322,0.42680635600117967,0.09459710196824744,0.1366767369909212,0.1358084490057081,0.12714473699452356,0.06838778004748747,451,476,The Unwinding author volunteered for which organisation?,Who is the author of The Unwinding?
13,False,10,1,1738,24,2554,0.4758807310136035,0.10263822198612615,0.15702058805618435,0.1560928450198844,0.13629532197955996,0.07992659899173304,521,545,The Unwinding author volunteered for which organisation?,Which organization did George Packer volunteer for?
14,False,11,0,1230,27,2049,0.391093568992801,0.0843965340172872,0.12751462298911065,0.12671723397215828,0.12542811298044398,0.05375429900595918,369,396,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Which band performed the song 'Bang Bang Rock & Roll'?
15,False,11,1,1205,26,2023,0.42524402297567576,0.09770931903040037,0.1261918799718842,0.1228620569454506,0.1255086690071039,0.07583415496628731,361,387,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Who is the lead singer of the band Art Brut?
16,False,12,0,2011,32,2835,0.5338855350273661,0.10347457299940288,0.17180476104840636,0.17061287502292544,0.13780150498496369,0.1208046959945932,603,635,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company initiated a successful price war among PC manufacturers in 1994?
17,False,12,1,2101,30,2923,0.5499681189539842,0.13792216900037602,0.1774964639917016,0.1763474059989676,0.14991337299579754,0.08463611296610907,630,660,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company did Compaq merge with in 2002?
18,False,13,0,1142,21,1955,0.4213418600265868,0.11081055999966338,0.12357751902891323,0.12267415702808648,0.11743601702619344,0.06951776397181675,342,363,What year was the father of Katherine of England crowned?,Who is Katherine of England?
19,False,13,1,2083,25,2900,0.5590764500084333,0.14802953600883484,0.1731758579844609,0.17195740097668022,0.1499288659542799,0.08794219006085768,624,649,What year was the father of Katherine of England crowned?,What year was King Henry III of England crowned?
20,False,14,0,1057,36,1885,0.3853712370619178,0.08864721102872863,0.1223397120484151,0.11891486204694957,0.1171702470164746,0.05721406696829945,317,353,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who played the little girl in the 1947 film Miracle on 34th Street?
21,False,14,1,1681,24,2497,0.47167603799607605,0.10811581596499309,0.1570861180080101,0.15616599202621728,0.13614419201621786,0.07032991200685501,504,528,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who is the sibling of actress Natalie Wood?
22,False,15,0,678,23,1493,0.30902854999294505,0.07966335496166721,0.09106414398411289,0.09043786901747808,0.09552669199183583,0.042774359055329114,203,226,What is the capital of the county that Pine Springs is located in?,In which county is Pine Springs located?
23,False,15,1,1121,28,1941,0.4007266230182722,0.10176217398839071,0.12318104301812127,0.12242416699882597,0.1176875060191378,0.058095899992622435,336,364,What is the capital of the county that Pine Springs is located in?,"What is the county seat of Culberson County, Texas?"
24,False,16,0,1515,28,2335,0.4384110950049944,0.08663338195765391,0.13854043802712113,0.13751584204146639,0.14406064699869603,0.06917662802152336,454,482,"In 2002, what company merged with the top PC manufacturer from 1994?",Who was the top PC manufacturer in 1994?
25,False,16,1,2189,30,3011,0.536571157979779,0.11670376104302704,0.17942111298907548,0.17831830598879606,0.150656480982434,0.08978980296524242,656,686,"In 2002, what company merged with the top PC manufacturer from 1994?",What company did Compaq merge with in 2002?
26,False,17,0,1415,28,2235,0.4163356640492566,0.09338804200524464,0.1330585350515321,0.13219718704931438,0.13011301902588457,0.05977606796659529,424,452,"In the King's Speech, who played the person who was the King of England in 1950?",Who was the King of England in 1950?
27,False,17,1,1936,30,2758,0.4950757269980386,0.11611951095983386,0.16700525098713115,0.16595028899610043,0.1376453169505112,0.0743056481005624,580,610,"In the King's Speech, who played the person who was the King of England in 1950?",Which actor played King George VI in the film 'The King's Speech'?
28,False,18,0,1020,28,1840,0.3720726270112209,0.08416422200389206,0.11837317299796268,0.11737563798669726,0.11701490002451465,0.05252033198485151,306,334,Whose sister played Susie in miracle on 34th street?,Who played Susie in Miracle on 34th Street?
29,False,18,1,1206,22,2020,0.406989703013096,0.10942157899262384,0.12337174301501364,0.12257139600114897,0.11759859003359452,0.056597790971864015,361,383,Whose sister played Susie in miracle on 34th street?,Who is Natalie Wood's brother?
30,False,19,0,1034,22,1848,0.36850404302822426,0.08259128098143265,0.11773783102398738,0.1170375490328297,0.11684299900662154,0.05133193201618269,310,332,What team was Anna Benson's husband on?,Who is Anna Benson's husband?
31,False,19,1,1580,27,2399,0.43268856598297134,0.10117032600101084,0.13841251598205417,0.1375105109764263,0.1275690449983813,0.06553667900152504,474,501,What team was Anna Benson's husband on?,What team did Kris Benson play for in Major League Baseball?
32,False,20,0,1519,26,2337,0.4174565539578907,0.08641166699817404,0.1376676699728705,0.13681579299736768,0.13409659499302506,0.059280621993821114,455,481,What is the record label for the singer who originally sang You Belong To Me.,Who originally sang the song You Belong To Me?
33,False,20,1,2265,41,3098,0.5492830600123852,0.10643129301024601,0.1933277430362068,0.1922447900287807,0.15296102897264063,0.0965629949932918,679,720,What is the record label for the singer who originally sang You Belong To Me.,What record label was Joni James signed to when she released 'You Belong To Me' in 1952?
34,False,21,0,1749,27,2568,0.4645642039249651,0.08789514994714409,0.16034519794629887,0.15944976499304175,0.14322998304851353,0.07309387298300862,524,551,When did the crowning of the person under whom the Chapter House was built happen?,Who was the person under whom the Chapter House was built?
35,False,21,1,2118,21,2931,0.5136676480178721,0.11180497100576758,0.17330397805199027,0.1723079740186222,0.15773627802263945,0.07082242093747482,635,656,When did the crowning of the person under whom the Chapter House was built happen?,When was Henry III crowned?
36,False,24,0,1556,26,2374,0.4231570860138163,0.08710563095519319,0.13738388201454654,0.13653062900993973,0.12685073603643104,0.07181683700764552,466,492,What record label does the artist who sang you belong to me belong to?,Who sang the song 'You Belong to Me'?
37,False,24,1,1997,25,2814,0.4833372599678114,0.1080700769671239,0.16746876295655966,0.1664281309931539,0.1374729999806732,0.07032542006345466,599,624,What record label does the artist who sang you belong to me belong to?,What record label is Joni James signed to?
38,False,25,0,789,26,1607,0.33812135801417753,0.07994676200905815,0.10092619201168418,0.09990097698755562,0.11189023603219539,0.045358167961239815,236,262,What place does the administrative territorial entity that Juba is located in share a border with?,What is the administrative territorial entity that contains Juba?
39,False,25,1,1127,25,1944,0.4226464490056969,0.09649057203205302,0.12166230101138353,0.12098726897966117,0.15458934399066493,0.049904231971595436,338,363,What place does the administrative territorial entity that Juba is located in share a border with?,What places share a border with Central Equatoria?
40,False,26,0,1534,26,2352,0.4236198009457439,0.09352441399823874,0.13757040398195386,0.1367415679851547,0.13305736402980983,0.059467618935741484,460,486,Who played the monarch at the end of WW2 in The King's Speech?,Who played King George VI in The King's Speech?
41,False,27,0,1337,26,2155,0.4484936920343898,0.08529562398325652,0.12905798299470916,0.12823671603109688,0.17732765298569575,0.05681243207072839,401,427,Who is the spouse of a cast member from King of the Mountain?,Who are the cast members of King of the Mountain?
