row_id,is_warmup,example_id,sub_q_idx,doc_tokens,query_tokens,full_tokens,end_to_end_ttft_s,kv_load_copy_s,draft_selection_s,draft_score_forward_s,online_update_query_prefill_s,extra_impl_overhead_s,selected_doc_tokens,reprocess_prefill_tokens,main_question,sub_question
0,True,0,0,1313,27,2132,1.0499824809958227,0.09885820798808709,0.23161199502646923,0.23075756599428132,0.6111419899971224,0.10837028798414394,65,92,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?
1,True,1,0,1295,25,2112,0.3774173890706152,0.09133515396388248,0.1298920680419542,0.12927032401785254,0.0812299550161697,0.07496021204860881,64,89,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?
2,True,2,0,1441,21,2254,0.3717662810231559,0.09244533703895286,0.1325890040025115,0.13199437397997826,0.0797965339734219,0.06693540600826964,72,93,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?
3,True,3,0,1154,26,1972,0.3682445070007816,0.0834546479745768,0.12300353596219793,0.12242312397575006,0.07952443399699405,0.08226188906701282,57,83,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?
4,True,3,1,1353,27,2172,0.3638285509077832,0.09823873703135177,0.1283788409200497,0.12774207297479734,0.08001438301289454,0.0571965899434872,67,94,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?
5,True,4,0,1178,32,2002,0.4106990020372905,0.08402516000205651,0.12321204604813829,0.12265455402666703,0.11655207996955141,0.08690971601754427,58,90,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?"
6,True,4,1,2075,24,2891,0.4936353540397249,0.11072857101680711,0.1725597030017525,0.17170761403394863,0.09432274400023744,0.11602433602092788,103,127,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?
7,True,6,0,1490,21,2303,0.375259660941083,0.0921538730035536,0.133840728958603,0.13314478896791115,0.08715990098426118,0.062105157994665205,74,95,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?
8,False,7,0,1587,27,2406,0.4033504219260067,0.08744674996705726,0.13770135096274316,0.1369993399712257,0.08740394003689289,0.09079838095931336,79,106,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?
9,False,7,1,1466,28,2286,0.3831955490168184,0.09939726901939139,0.13292160700075328,0.13227196701336652,0.08043548400746658,0.07044118898920715,73,101,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?
10,False,9,0,1998,25,2815,0.4294865659903735,0.09108956897398457,0.16817550698760897,0.16736957599641755,0.08139041200047359,0.08883107802830637,99,124,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,Which English king trusted William de Longchamp?
11,False,9,1,2722,33,3547,0.5285981080378406,0.11636457004351541,0.21091357403201982,0.20992640499025583,0.09662233595736325,0.10469762800494209,136,169,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,What specific naval expedition or fleet did King Richard I lead that was dispersed by a storm?
12,False,10,0,1505,25,2322,0.36612616991624236,0.08944193198112771,0.13619220594409853,0.13554207398556173,0.08039991196710616,0.060092120023909956,75,100,The Unwinding author volunteered for which organisation?,Who is the author of The Unwinding?
13,False,10,1,1738,24,2554,0.40945089398883283,0.10199704399565235,0.1570013869786635,0.15629373799310997,0.08083152497420087,0.0696209380403161,86,110,The Unwinding author volunteered for which organisation?,Which organization did George Packer volunteer for?
14,False,11,0,1230,27,2049,0.3485442549572326,0.08512573299231008,0.1269406499923207,0.12632038502488285,0.07981810899218544,0.05665976298041642,61,88,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Which band performed the song 'Bang Bang Rock & Roll'?
15,False,11,1,1205,26,2023,0.3541694120503962,0.0964787810225971,0.12384459201712161,0.12315276701701805,0.07953474600799382,0.05431129300268367,60,86,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Who is the lead singer of the band Art Brut?
16,False,12,0,2011,32,2835,0.43468040105653927,0.09304997196886688,0.17136766202747822,0.1705772010027431,0.09654106001835316,0.073721707041841,100,132,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company initiated a successful price war among PC manufacturers in 1994?
17,False,12,1,2101,30,2923,0.4521248430246487,0.11191325000254437,0.1731345130247064,0.1722533570136875,0.09671700897160918,0.07036007102578878,105,135,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company did Compaq merge with in 2002?
18,False,13,0,1142,21,1955,0.34406124899396673,0.08952415699604899,0.122796185023617,0.12221460801083595,0.07940771599533036,0.05233319097897038,57,78,What year was the father of Katherine of England crowned?,Who is Katherine of England?
19,False,13,1,2083,25,2900,0.4570832829340361,0.11167973699048162,0.17252869496587664,0.17160276498179883,0.09580104297492653,0.07707380800275132,104,129,What year was the father of Katherine of England crowned?,What year was King Henry III of England crowned?
20,False,14,0,1057,36,1885,0.33308388700243086,0.08441111596766859,0.11904608103213832,0.11843019403750077,0.07936575094936416,0.05026093905325979,52,88,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who played the little girl in the 1947 film Miracle on 34th Street?
21,False,14,1,1681,24,2497,0.48412272601854056,0.1082532909931615,0.15723755198996514,0.15652730799047276,0.14856433199020103,0.0700675510452129,84,108,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who is the sibling of actress Natalie Wood?
22,False,15,0,678,23,1493,0.3018615390174091,0.08412512904033065,0.09195882402127609,0.09147407399723306,0.08379288704600185,0.0419846989098005,33,56,What is the capital of the county that Pine Springs is located in?,In which county is Pine Springs located?
23,False,15,1,1121,28,1941,0.35248032200615853,0.09648451098473743,0.12265438301255926,0.12204358802409843,0.07946324604563415,0.05387818196322769,56,84,What is the capital of the county that Pine Springs is located in?,"What is the county seat of Culberson County, Texas?"
24,False,16,0,1515,28,2335,0.42794618505286053,0.08697773498715833,0.13698085903888568,0.1362963310093619,0.14422449097037315,0.05976310005644336,75,103,"In 2002, what company merged with the top PC manufacturer from 1994?",Who was the top PC manufacturer in 1994?
25,False,16,1,2189,30,3011,0.497543943929486,0.11179808102315292,0.17834321898408234,0.17743189999600872,0.12302948097931221,0.0843731629429385,109,139,"In 2002, what company merged with the top PC manufacturer from 1994?",What company did Compaq merge with in 2002?
26,False,17,0,1415,28,2235,0.38705728703644127,0.10421070299344137,0.14422638004180044,0.1435597500531003,0.0803530560224317,0.05826714797876775,70,98,"In the King's Speech, who played the person who was the King of England in 1950?",Who was the King of England in 1950?
27,False,17,1,1936,30,2758,0.44032738805981353,0.11650504101999104,0.16662054107291624,0.1658892960404046,0.08127480902476236,0.07592699694214389,96,126,"In the King's Speech, who played the person who was the King of England in 1950?",Which actor played King George VI in the film 'The King's Speech'?
28,False,18,0,1020,28,1840,0.3301425139652565,0.08341244701296091,0.11791263695340604,0.11734676896594465,0.0793114909902215,0.049505939008668065,51,79,Whose sister played Susie in miracle on 34th street?,Who played Susie in Miracle on 34th Street?
29,False,18,1,1206,22,2020,0.37583604600513354,0.1136342230020091,0.12339072796748951,0.12272790097631514,0.07956983102485538,0.05924126401077956,60,82,Whose sister played Susie in miracle on 34th street?,Who is Natalie Wood's brother?
30,False,19,0,1034,22,1848,0.3529990459792316,0.09608594496967271,0.1179672249709256,0.11724350397707894,0.07929141900967807,0.05965445702895522,51,73,What team was Anna Benson's husband on?,Who is Anna Benson's husband?
31,False,19,1,1580,27,2399,0.3920472949394025,0.10549542203079909,0.1382054389687255,0.13741528999526054,0.0806422850000672,0.0677041489398107,79,106,What team was Anna Benson's husband on?,What team did Kris Benson play for in Major League Baseball?
32,False,20,0,1519,26,2337,0.4157024629530497,0.09406283200951293,0.13731460995040834,0.1364678029785864,0.08060579403536394,0.10371922695776448,75,101,What is the record label for the singer who originally sang You Belong To Me.,Who originally sang the song You Belong To Me?
33,False,20,1,2265,41,3098,0.5427131369942799,0.12371485703624785,0.19367624598089606,0.19239893998019397,0.09973141003865749,0.12559062393847853,113,154,What is the record label for the singer who originally sang You Belong To Me.,What record label was Joni James signed to when she released 'You Belong To Me' in 1952?
34,False,21,0,1749,27,2568,0.40717413095990196,0.09415427601197734,0.16056939796544611,0.15958974097156897,0.08102930895984173,0.07142114802263677,87,114,When did the crowning of the person under whom the Chapter House was built happen?,Who was the person under whom the Chapter House was built?
35,False,21,1,2118,21,2931,0.44272579601965845,0.11198931402759627,0.17300714401062578,0.17206831101793796,0.08140770602039993,0.07632163196103647,105,126,When did the crowning of the person under whom the Chapter House was built happen?,When was Henry III crowned?
36,False,24,0,1556,26,2374,0.36978845699923113,0.09138295002048835,0.1374749380047433,0.13673022895818576,0.08080117701319978,0.060129391960799694,77,103,What record label does the artist who sang you belong to me belong to?,Who sang the song 'You Belong to Me'?
37,False,24,1,1997,25,2814,0.42455124796833843,0.10749087197473273,0.16731842997251078,0.1663783389958553,0.08132484799716622,0.0684170980239287,99,124,What record label does the artist who sang you belong to me belong to?,What record label is Joni James signed to?
