example_id,chunk_id,method,rate,chunk_len,selected_count
0,0,offline3b_mean_score_global,0.15,144,47
0,1,offline3b_mean_score_global,0.15,99,17
0,2,offline3b_mean_score_global,0.15,180,34
0,3,offline3b_mean_score_global,0.15,195,19
0,4,offline3b_mean_score_global,0.15,169,12
0,5,offline3b_mean_score_global,0.15,110,18
0,6,offline3b_mean_score_global,0.15,127,22
0,7,offline3b_mean_score_global,0.15,129,9
0,8,offline3b_mean_score_global,0.15,159,21
0,9,offline3b_mean_score_global,0.15,181,24
0,0,offline3b_top2_mean_global,0.15,144,42
0,1,offline3b_top2_mean_global,0.15,99,22
0,2,offline3b_top2_mean_global,0.15,180,36
0,3,offline3b_top2_mean_global,0.15,195,20
0,4,offline3b_top2_mean_global,0.15,169,12
0,5,offline3b_top2_mean_global,0.15,110,19
0,6,offline3b_top2_mean_global,0.15,127,24
0,7,offline3b_top2_mean_global,0.15,129,9
0,8,offline3b_top2_mean_global,0.15,159,19
0,9,offline3b_top2_mean_global,0.15,181,20
0,0,offline3b_freq_boundary0p02_global,0.15,144,44
0,1,offline3b_freq_boundary0p02_global,0.15,99,18
0,2,offline3b_freq_boundary0p02_global,0.15,180,35
0,3,offline3b_freq_boundary0p02_global,0.15,195,19
0,4,offline3b_freq_boundary0p02_global,0.15,169,18
0,5,offline3b_freq_boundary0p02_global,0.15,110,15
0,6,offline3b_freq_boundary0p02_global,0.15,127,23
0,7,offline3b_freq_boundary0p02_global,0.15,129,12
0,8,offline3b_freq_boundary0p02_global,0.15,159,23
0,9,offline3b_freq_boundary0p02_global,0.15,181,16
1,0,offline3b_mean_score_global,0.15,163,49
1,1,offline3b_mean_score_global,0.15,157,20
1,2,offline3b_mean_score_global,0.15,114,14
1,3,offline3b_mean_score_global,0.15,289,19
1,4,offline3b_mean_score_global,0.15,149,11
1,5,offline3b_mean_score_global,0.15,171,36
1,6,offline3b_mean_score_global,0.15,131,13
1,7,offline3b_mean_score_global,0.15,123,22
1,8,offline3b_mean_score_global,0.15,171,19
1,9,offline3b_mean_score_global,0.15,218,49
1,0,offline3b_top2_mean_global,0.15,163,51
1,1,offline3b_top2_mean_global,0.15,157,23
1,2,offline3b_top2_mean_global,0.15,114,13
1,3,offline3b_top2_mean_global,0.15,289,18
1,4,offline3b_top2_mean_global,0.15,149,11
1,5,offline3b_top2_mean_global,0.15,171,40
1,6,offline3b_top2_mean_global,0.15,131,11
1,7,offline3b_top2_mean_global,0.15,123,19
1,8,offline3b_top2_mean_global,0.15,171,19
1,9,offline3b_top2_mean_global,0.15,218,47
1,0,offline3b_freq_boundary0p02_global,0.15,163,60
1,1,offline3b_freq_boundary0p02_global,0.15,157,19
1,2,offline3b_freq_boundary0p02_global,0.15,114,13
1,3,offline3b_freq_boundary0p02_global,0.15,289,30
1,4,offline3b_freq_boundary0p02_global,0.15,149,12
1,5,offline3b_freq_boundary0p02_global,0.15,171,33
1,6,offline3b_freq_boundary0p02_global,0.15,131,15
1,7,offline3b_freq_boundary0p02_global,0.15,123,22
1,8,offline3b_freq_boundary0p02_global,0.15,171,15
1,9,offline3b_freq_boundary0p02_global,0.15,218,33
2,0,offline3b_mean_score_global,0.15,115,24
2,1,offline3b_mean_score_global,0.15,101,20
2,2,offline3b_mean_score_global,0.15,111,13
2,3,offline3b_mean_score_global,0.15,115,31
2,4,offline3b_mean_score_global,0.15,205,11
2,5,offline3b_mean_score_global,0.15,109,19
2,6,offline3b_mean_score_global,0.15,239,22
2,7,offline3b_mean_score_global,0.15,128,13
2,8,offline3b_mean_score_global,0.15,234,38
2,9,offline3b_mean_score_global,0.15,150,35
2,0,offline3b_top2_mean_global,0.15,115,24
2,1,offline3b_top2_mean_global,0.15,101,17
2,2,offline3b_top2_mean_global,0.15,111,15
2,3,offline3b_top2_mean_global,0.15,115,36
2,4,offline3b_top2_mean_global,0.15,205,9
2,5,offline3b_top2_mean_global,0.15,109,18
2,6,offline3b_top2_mean_global,0.15,239,27
2,7,offline3b_top2_mean_global,0.15,128,12
2,8,offline3b_top2_mean_global,0.15,234,39
2,9,offline3b_top2_mean_global,0.15,150,29
2,0,offline3b_freq_boundary0p02_global,0.15,115,29
2,1,offline3b_freq_boundary0p02_global,0.15,101,17
2,2,offline3b_freq_boundary0p02_global,0.15,111,17
2,3,offline3b_freq_boundary0p02_global,0.15,115,25
2,4,offline3b_freq_boundary0p02_global,0.15,205,12
