Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason,Rate1_Predicted,Rate1_Correct,Rate1_F1,Rate1_EM,Rate1_Reason
What was the old show that was named after a character that Walt Disney created in 1928 called?,What is the name of the old show named after Mickey Mouse?,The Mickey Mouse Club,The Mickey Mouse Club,True,1.0,1.0,预测答案与标准答案完全一致，均为“The Mickey Mouse Club”。预测答案准确包含了标准答案的关键信息，在语义上完全等价，正确地回答了关于以米老鼠命名的老节目名称的问题。,N/A,N/A,N/A,N/A,N/A
Where is the country with ISO code ISO 3166-2:CV located?,What country has the ISO 3166-1 alpha-2 code CV?,Cabo Verde,Cabo Verde,True,1.0,1.0,预测答案与标准答案完全一致，均为“Cabo Verde”，准确地指出了ISO 3166-1 alpha-2代码CV所对应的国家，包含了标准答案的所有关键信息，语义完全等价。,N/A,N/A,N/A,N/A,N/A
Where is the country with ISO code ISO 3166-2:CV located?,Where is Cabo Verde located geographically?,"Cabo Verde is an island country located in the central Atlantic Ocean, approximately 570 kilometers (350 miles) west of the Cape Verde Peninsula off the coast of Northwest Africa.",570 kilometres (350 mi) west of the Cape Verde Peninsula off the coast of Northwest Africa,True,0.64,0.0,预测答案包含了标准答案中的核心地理位置信息，即位于非洲西北部海岸外的佛得角半岛以西570公里处。虽然预测答案省略了“岛国”和“大西洋中部”等背景描述，但其提供的具体地理方位与标准答案完全一致，语义上等价，正确回答了问题。,N/A,N/A,N/A,N/A,N/A
What award did the author of The Red Tree receive?,Who is the author of The Red Tree?,Shaun Tan,Shaun Tan,True,1.0,1.0,预测答案“Shaun Tan”与标准答案完全一致，准确包含了问题所问的《The Red Tree》一书作者的关键信息，语义上完全等价，因此正确回答了问题。,N/A,N/A,N/A,N/A,N/A
What award did the author of The Red Tree receive?,What award did Shaun Tan receive?,Shaun Tan received an Academy Award for Best Animated Short Film in 2011.,2011 Academy Award for Best Animated Short Film,True,0.7692307692307693,0.0,预测答案包含了标准答案中的核心信息，即“2011年”以及“Academy Award for Best Animated Short Film”。两者在语义上完全等价，虽然预测答案省略了主语和部分谓语，但准确回答了问题所问的奖项，符合评估标准。,N/A,N/A,N/A,N/A,N/A
What was the show named after the character featured in the video game Mickey's Safari in Letterland?,What character is featured in the video game Mickey's Safari in Letterland?,Mickey Mouse,Mickey,True,0.6666666666666666,0.0,预测答案“Mickey”是标准答案“Mickey Mouse”的简称，两者在语义上完全等价，指代的都是同一个知名角色。这种细微的措辞差异不影响对问题的正确回答，符合评估标准。,N/A,N/A,N/A,N/A,N/A
What was the show named after the character featured in the video game Mickey's Safari in Letterland?,What television show is named after the character Mickey Mouse?,The Mickey Mouse Club,The Mickey Mouse Club,True,1.0,1.0,预测答案与标准答案完全一致，均为“The Mickey Mouse Club”。预测答案准确包含了标准答案的所有关键信息，且在语义上完全等价，因此正确地回答了问题。,N/A,N/A,N/A,N/A,N/A
In which county is Southern Maryland Electric Cooperative headquartered?,Where is the headquarters of Southern Maryland Electric Cooperative?,"The headquarters of Southern Maryland Electric Cooperative is in Hughesville, Maryland.","Hughesville, Maryland",True,0.5,0.0,"预测答案“Hughesville, Maryland”准确包含了标准答案中的核心地理位置信息。虽然它省略了问题中的主语部分，但作为对地点的提问，其语义与标准答案完全等价，正确回答了该问题。",N/A,N/A,N/A,N/A,N/A
Where is Amílcar Cabral International Airport?,Amílcar Cabral International Airport location,Amílcar Cabral International Airport is located two km west-southwest from Espargos on Sal Island.,"2 km west-southwest from Espargos on Sal Island, Cabo Verde",True,0.6470588235294118,0.0,预测答案包含了标准答案中的所有关键信息，即距离Espargos两公里、位于西南偏西方向以及Sal岛。此外，预测答案还补充了所在国家“Cabo Verde”，这不仅没有改变原意，反而使地理位置信息更加完整。两者在语义上完全等价，因此判断为正确。,N/A,N/A,N/A,N/A,N/A
Where was the author of Hannibal and Scipio educated at?,Who is the author of the book 'Hannibal and Scipio'?,Thomas Nabbes,Hannibal and Scipio is a Caroline era stage play written by Thomas Nabbes.,True,0.2857142857142857,0.0,预测答案明确指出了《Hannibal and Scipio》的作者是Thomas Nabbes，包含了标准答案中的关键信息。虽然预测答案增加了关于该剧作时代的额外描述，但在回答“谁是作者”这一核心问题上与标准答案语义完全一致。,N/A,N/A,N/A,N/A,N/A
Where was the author of Hannibal and Scipio educated at?,Where was Thomas Nabbes educated?,"Thomas Nabbes was educated at Exeter College, Oxford in 1621.","Exeter College, Oxford",True,0.38095238095238093,0.0,"预测答案“Exeter College, Oxford”准确包含了标准答案中的核心关键信息，即托马斯·纳布斯接受教育的地点。虽然预测答案省略了入学年份等细节，但在回答“Where”这一问题上，其语义与标准答案完全一致，因此判定为正确。",N/A,N/A,N/A,N/A,N/A
Where was Tyler MacDuff's child educated?,Who is Tyler MacDuff?,Tyler MacDuff is an actor and the father of Dana MacDuff.,"Tyler MacDuff is the older brother of Rachael MacFarlane, best known as the voice of Hayley Smith on American Dad!. He is not directly related to the political figures or other individuals named Tyler in the provided documents.",False,0.25,0.0,预测答案与标准答案所描述的是完全不同的人。标准答案指出Tyler MacDuff是一名演员，且是Dana MacDuff的父亲；而预测答案却称他是Rachael MacFarlane的哥哥。两者提供的关键信息完全不一致，语义上也不等价，因此预测答案是错误的。,N/A,N/A,N/A,N/A,N/A
