row_id,is_warmup,example_id,sub_q_idx,doc_tokens,query_tokens,full_tokens,end_to_end_ttft_s,kv_load_copy_s,draft_selection_s,draft_score_forward_s,online_update_query_prefill_s,extra_impl_overhead_s,selected_doc_tokens,reprocess_prefill_tokens,main_question,sub_question
0,True,0,0,1313,27,2132,0.40504955500364304,0.0,0.0,0.0,0.4033439690247178,0.0017055859789252281,1313,2132,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?
1,True,1,0,1295,25,2112,0.2766879419796169,0.0,0.0,0.0,0.2759824050590396,0.0007055369205772877,1295,2112,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?
2,True,2,0,1441,21,2254,0.2940405230037868,0.0,0.0,0.0,0.2933575250208378,0.0006829979829490185,1441,2254,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?
3,True,3,0,1154,26,1972,0.2597851948812604,0.0,0.0,0.0,0.259145172778517,0.0006400221027433872,1154,1972,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?
4,True,3,1,1353,27,2172,0.27972498908638954,0.0,0.0,0.0,0.27906796988099813,0.000657019205391407,1353,2172,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?
5,True,4,0,1178,32,2002,0.2607025629840791,0.0,0.0,0.0,0.25998267717659473,0.0007198858074843884,1178,2002,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?"
6,True,4,1,2075,24,2891,0.39095538994297385,0.0,0.0,0.0,0.3902245629578829,0.000730826985090971,2075,2891,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?
7,True,6,0,1490,21,2303,0.29457865515723825,0.0,0.0,0.0,0.2938689552247524,0.0007096999324858189,1490,2303,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?
8,False,7,0,1587,27,2406,0.3228755625896156,0.0,0.0,0.0,0.3221416547894478,0.000733907800167799,1587,2406,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?
9,False,7,1,1466,28,2286,0.29456764087080956,0.0,0.0,0.0,0.29388347873464227,0.0006841621361672878,1466,2286,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?
10,False,9,0,1998,25,2815,0.3656206279993057,0.0,0.0,0.0,0.36492384085431695,0.0006967871449887753,1998,2815,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,Which English king trusted William de Longchamp?
11,False,9,1,2722,33,3547,0.49060598481446505,0.0,0.0,0.0,0.48991572577506304,0.0006902590394020081,2722,3547,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,What specific naval expedition or fleet did King Richard I lead that was dispersed by a storm?
12,False,10,0,1505,25,2322,0.32127762073650956,0.0,0.0,0.0,0.3206022437661886,0.00067537697032094,1505,2322,The Unwinding author volunteered for which organisation?,Who is the author of The Unwinding?
13,False,10,1,1738,24,2554,0.33945178193971515,0.0,0.0,0.0,0.33874641405418515,0.000705367885529995,1738,2554,The Unwinding author volunteered for which organisation?,Which organization did George Packer volunteer for?
14,False,11,0,1230,27,2049,0.27464933739975095,0.0,0.0,0.0,0.2739903456531465,0.0006589917466044426,1230,2049,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Which band performed the song 'Bang Bang Rock & Roll'?
15,False,11,1,1205,26,2023,0.2602264969609678,0.0,0.0,0.0,0.2595711899921298,0.0006553069688379765,1205,2023,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Who is the lead singer of the band Art Brut?
16,False,12,0,2011,32,2835,0.3889999510720372,0.0,0.0,0.0,0.3882798277772963,0.0007201232947409153,2011,2835,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company initiated a successful price war among PC manufacturers in 1994?
17,False,12,1,2101,30,2923,0.39137480687350035,0.0,0.0,0.0,0.39065068773925304,0.000724119134247303,2101,2923,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company did Compaq merge with in 2002?
18,False,13,0,1142,21,1955,0.2598075340501964,0.0,0.0,0.0,0.25909171206876636,0.0007158219814300537,1142,1955,What year was the father of Katherine of England crowned?,Who is Katherine of England?
19,False,13,1,2083,25,2900,0.3907635030336678,0.0,0.0,0.0,0.3900705361738801,0.0006929668597877026,2083,2900,What year was the father of Katherine of England crowned?,What year was King Henry III of England crowned?
20,False,14,0,1057,36,1885,0.24399038264527917,0.0,0.0,0.0,0.24329049699008465,0.000699885655194521,1057,1885,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who played the little girl in the 1947 film Miracle on 34th Street?
21,False,14,1,1681,24,2497,0.3384290928952396,0.0,0.0,0.0,0.33774608885869384,0.0006830040365457535,1681,2497,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who is the sibling of actress Natalie Wood?
22,False,15,0,678,23,1493,0.18878941610455513,0.0,0.0,0.0,0.1880408301949501,0.0007485859096050262,678,1493,What is the capital of the county that Pine Springs is located in?,In which county is Pine Springs located?
23,False,15,1,1121,28,1941,0.259371442720294,0.0,0.0,0.0,0.258694585878402,0.000676856841892004,1121,1941,What is the capital of the county that Pine Springs is located in?,"What is the county seat of Culberson County, Texas?"
24,False,16,0,1515,28,2335,0.32019170140847564,0.0,0.0,0.0,0.31946599669754505,0.0007257047109305859,1515,2335,"In 2002, what company merged with the top PC manufacturer from 1994?",Who was the top PC manufacturer in 1994?
25,False,16,1,2189,30,3011,0.4064728142693639,0.0,0.0,0.0,0.4057653760537505,0.0007074382156133652,2189,3011,"In 2002, what company merged with the top PC manufacturer from 1994?",What company did Compaq merge with in 2002?
26,False,17,0,1415,28,2235,0.29390724282711744,0.0,0.0,0.0,0.2931727892719209,0.0007344535551965237,1415,2235,"In the King's Speech, who played the person who was the King of England in 1950?",Who was the King of England in 1950?
27,False,17,1,1936,30,2758,0.3656473821029067,0.0,0.0,0.0,0.3649118021130562,0.0007355799898505211,1936,2758,"In the King's Speech, who played the person who was the King of England in 1950?",Which actor played King George VI in the film 'The King's Speech'?
28,False,18,0,1020,28,1840,0.24315374111756682,0.0,0.0,0.0,0.2424589591100812,0.0006947820074856281,1020,1840,Whose sister played Susie in miracle on 34th street?,Who played Susie in Miracle on 34th Street?
