/mnt/qjhs-sh-lab-01/wjh/FusionRAG/.venv/lib/python3.10/site-packages/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that installed pynvml for you.
  import pynvml  # type: ignore[import]
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:03<00:03,  3.29s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:05<00:00,  2.54s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:05<00:00,  2.65s/it]
teacher pair=12500 top=57 score_mean=0.144366
teacher pair=12501 top=57 score_mean=0.144366
teacher pair=12502 top=57 score_mean=0.144366
teacher pair=12503 top=57 score_mean=0.144366
teacher pair=12504 top=57 score_mean=0.144366
teacher pair=12505 top=57 score_mean=0.144366
teacher pair=12506 top=57 score_mean=0.144366
teacher pair=12507 top=57 score_mean=0.144366
teacher pair=12508 top=57 score_mean=0.144366
teacher pair=12509 top=57 score_mean=0.144366
teacher pair=12510 top=57 score_mean=0.144366
teacher pair=12511 top=57 score_mean=0.144366
teacher pair=12512 top=57 score_mean=0.144366
teacher pair=12513 top=57 score_mean=0.144366
teacher pair=12514 top=57 score_mean=0.144366
teacher pair=12515 top=57 score_mean=0.144366
teacher pair=12516 top=57 score_mean=0.144366
teacher pair=12517 top=57 score_mean=0.144366
teacher pair=12518 top=57 score_mean=0.144366
teacher pair=12519 top=57 score_mean=0.144366
teacher pair=12520 top=57 score_mean=0.144366
teacher pair=12521 top=57 score_mean=0.144366
teacher pair=12522 top=57 score_mean=0.144366
teacher pair=12523 top=57 score_mean=0.144366
teacher pair=12524 top=57 score_mean=0.144366
teacher pair=12525 top=57 score_mean=0.144366
teacher pair=12526 top=57 score_mean=0.144366
teacher pair=12527 top=57 score_mean=0.144366
teacher pair=12528 top=57 score_mean=0.144366
teacher pair=12529 top=57 score_mean=0.144366
teacher pair=12530 top=57 score_mean=0.144366
teacher pair=12531 top=57 score_mean=0.144366
teacher pair=12532 top=57 score_mean=0.144366
teacher pair=12533 top=57 score_mean=0.144366
teacher pair=12534 top=57 score_mean=0.144366
teacher pair=12535 top=57 score_mean=0.144366
teacher pair=12536 top=57 score_mean=0.144366
teacher pair=12537 top=57 score_mean=0.144366
teacher pair=12538 top=57 score_mean=0.144366
teacher pair=12539 top=57 score_mean=0.144366
teacher pair=12540 top=57 score_mean=0.144366
teacher pair=12541 top=57 score_mean=0.144366
teacher pair=12542 top=57 score_mean=0.144366
teacher pair=12543 top=57 score_mean=0.144366
teacher pair=12544 top=57 score_mean=0.144366
teacher pair=12545 top=57 score_mean=0.144366
teacher pair=12546 top=57 score_mean=0.144366
teacher pair=12547 top=57 score_mean=0.144366
teacher pair=12548 top=57 score_mean=0.144366
teacher pair=12549 top=57 score_mean=0.144366
teacher pair=12550 top=57 score_mean=0.144366
teacher pair=12551 top=57 score_mean=0.144366
teacher pair=12552 top=57 score_mean=0.144366
teacher pair=12553 top=57 score_mean=0.144366
teacher pair=12554 top=57 score_mean=0.144366
teacher pair=12555 top=57 score_mean=0.144366
teacher pair=12556 top=57 score_mean=0.144366
teacher pair=12557 top=57 score_mean=0.144366
teacher pair=12558 top=57 score_mean=0.144366
teacher pair=12559 top=57 score_mean=0.144366
teacher pair=12560 top=57 score_mean=0.144366
teacher pair=12561 top=57 score_mean=0.144366
teacher pair=12562 top=57 score_mean=0.144366
teacher pair=12563 top=57 score_mean=0.144366
teacher pair=12564 top=57 score_mean=0.144366
teacher pair=12565 top=57 score_mean=0.144366
teacher pair=12566 top=57 score_mean=0.144366
teacher pair=12567 top=57 score_mean=0.144366
teacher pair=12568 top=57 score_mean=0.144366
teacher pair=12569 top=57 score_mean=0.144366
teacher pair=12570 top=57 score_mean=0.144366
teacher pair=12571 top=57 score_mean=0.144366
teacher pair=12572 top=57 score_mean=0.144366
teacher pair=12573 top=57 score_mean=0.144366
teacher pair=12574 top=57 score_mean=0.144366
teacher pair=12575 top=57 score_mean=0.144366
teacher pair=12576 top=57 score_mean=0.144366
teacher pair=12577 top=57 score_mean=0.144366
teacher pair=12578 top=57 score_mean=0.144366
teacher pair=12579 top=57 score_mean=0.144366
teacher pair=12580 top=57 score_mean=0.144366
teacher pair=12581 top=57 score_mean=0.144366
teacher pair=12582 top=57 score_mean=0.144366
teacher pair=12583 top=57 score_mean=0.144366
teacher pair=12584 top=57 score_mean=0.144366
teacher pair=12585 top=57 score_mean=0.144366
teacher pair=12586 top=57 score_mean=0.144366
teacher pair=12587 top=57 score_mean=0.144366
teacher pair=12588 top=57 score_mean=0.144366
teacher pair=12589 top=57 score_mean=0.144366
teacher pair=12590 top=57 score_mean=0.144366
teacher pair=12591 top=57 score_mean=0.144366
teacher pair=12592 top=57 score_mean=0.144366
teacher pair=12593 top=57 score_mean=0.144366
teacher pair=12594 top=57 score_mean=0.144366
teacher pair=12595 top=57 score_mean=0.144366
teacher pair=12596 top=57 score_mean=0.144366
teacher pair=12597 top=57 score_mean=0.144366
teacher pair=12598 top=57 score_mean=0.144366
teacher pair=12599 top=57 score_mean=0.144366
teacher pair=12600 top=57 score_mean=0.144366
teacher pair=12601 top=57 score_mean=0.144366
teacher pair=12602 top=57 score_mean=0.144366
teacher pair=12603 top=57 score_mean=0.144366
teacher pair=12604 top=57 score_mean=0.144366
teacher pair=12605 top=57 score_mean=0.144366
teacher pair=12606 top=57 score_mean=0.144366
teacher pair=12607 top=57 score_mean=0.144366
teacher pair=12608 top=57 score_mean=0.144366
teacher pair=12609 top=57 score_mean=0.144366
teacher pair=12610 top=57 score_mean=0.144366
teacher pair=12611 top=57 score_mean=0.144366
teacher pair=12612 top=57 score_mean=0.144366
teacher pair=12613 top=57 score_mean=0.144366
teacher pair=12614 top=57 score_mean=0.144366
teacher pair=12615 top=57 score_mean=0.144366
teacher pair=12616 top=57 score_mean=0.144366
teacher pair=12617 top=57 score_mean=0.144366
teacher pair=12618 top=57 score_mean=0.144366
teacher pair=12619 top=57 score_mean=0.144366
teacher pair=12620 top=57 score_mean=0.144366
teacher pair=12621 top=57 score_mean=0.144366
teacher pair=12622 top=57 score_mean=0.144366
teacher pair=12623 top=57 score_mean=0.144366
teacher pair=12624 top=57 score_mean=0.144366
teacher pair=12625 top=57 score_mean=0.144366
teacher pair=12626 top=57 score_mean=0.144366
teacher pair=12627 top=57 score_mean=0.144366
teacher pair=12628 top=57 score_mean=0.144366
teacher pair=12629 top=57 score_mean=0.144366
teacher pair=12630 top=57 score_mean=0.144366
teacher pair=12631 top=57 score_mean=0.144366
teacher pair=12632 top=57 score_mean=0.144366
teacher pair=12633 top=57 score_mean=0.144366
teacher pair=12634 top=57 score_mean=0.144366
teacher pair=12635 top=57 score_mean=0.144366
teacher pair=12636 top=57 score_mean=0.144366
teacher pair=12637 top=57 score_mean=0.144366
teacher pair=12638 top=57 score_mean=0.144366
teacher pair=12639 top=57 score_mean=0.144366
teacher pair=12640 top=57 score_mean=0.144366
teacher pair=12641 top=57 score_mean=0.144366
teacher pair=12642 top=57 score_mean=0.144366
teacher pair=12643 top=57 score_mean=0.144366
teacher pair=12644 top=57 score_mean=0.144366
teacher pair=12645 top=57 score_mean=0.144366
teacher pair=12646 top=57 score_mean=0.144366
teacher pair=12647 top=57 score_mean=0.144366
teacher pair=12648 top=57 score_mean=0.144366
teacher pair=12649 top=57 score_mean=0.144366
teacher pair=12650 top=57 score_mean=0.144366
teacher pair=12651 top=57 score_mean=0.144366
teacher pair=12652 top=57 score_mean=0.144366
teacher pair=12653 top=57 score_mean=0.144366
teacher pair=12654 top=57 score_mean=0.144366
teacher pair=12655 top=57 score_mean=0.144366
teacher pair=12656 top=57 score_mean=0.144366
teacher pair=12657 top=57 score_mean=0.144366
teacher pair=12658 top=57 score_mean=0.144366
teacher pair=12659 top=57 score_mean=0.144366
teacher pair=12660 top=57 score_mean=0.144366
teacher pair=12661 top=57 score_mean=0.144366
teacher pair=12662 top=57 score_mean=0.144366
teacher pair=12663 top=57 score_mean=0.144366
teacher pair=12664 top=57 score_mean=0.144366
teacher pair=12665 top=57 score_mean=0.144366
teacher pair=12666 top=57 score_mean=0.144366
teacher pair=12667 top=57 score_mean=0.144366
teacher pair=12668 top=57 score_mean=0.144366
teacher pair=12669 top=57 score_mean=0.144366
teacher pair=12670 top=57 score_mean=0.144366
teacher pair=12671 top=57 score_mean=0.144366
teacher pair=12672 top=57 score_mean=0.144366
teacher pair=12673 top=57 score_mean=0.144366
teacher pair=12674 top=57 score_mean=0.144366
teacher pair=12675 top=57 score_mean=0.144366
teacher pair=12676 top=57 score_mean=0.144366
teacher pair=12677 top=57 score_mean=0.144366
teacher pair=12678 top=57 score_mean=0.144366
teacher pair=12679 top=57 score_mean=0.144366
teacher pair=12680 top=57 score_mean=0.144366
teacher pair=12681 top=57 score_mean=0.144366
teacher pair=12682 top=57 score_mean=0.144366
teacher pair=12683 top=57 score_mean=0.144366
teacher pair=12684 top=57 score_mean=0.144366
teacher pair=12685 top=57 score_mean=0.144366
teacher pair=12686 top=57 score_mean=0.144366
teacher pair=12687 top=57 score_mean=0.144366
teacher pair=12688 top=57 score_mean=0.144366
teacher pair=12689 top=57 score_mean=0.144366
teacher pair=12690 top=57 score_mean=0.144366
teacher pair=12691 top=57 score_mean=0.144366
teacher pair=12692 top=57 score_mean=0.144366
teacher pair=12693 top=57 score_mean=0.144366
teacher pair=12694 top=57 score_mean=0.144366
teacher pair=12695 top=57 score_mean=0.144366
teacher pair=12696 top=57 score_mean=0.144366
teacher pair=12697 top=57 score_mean=0.144366
teacher pair=12698 top=57 score_mean=0.144366
teacher pair=12699 top=57 score_mean=0.144366
teacher pair=12700 top=57 score_mean=0.144366
teacher pair=12701 top=57 score_mean=0.144366
teacher pair=12702 top=57 score_mean=0.144366
teacher pair=12703 top=57 score_mean=0.144366
teacher pair=12704 top=57 score_mean=0.144366
teacher pair=12705 top=57 score_mean=0.144366
teacher pair=12706 top=57 score_mean=0.144366
teacher pair=12707 top=57 score_mean=0.144366
teacher pair=12708 top=57 score_mean=0.144366
teacher pair=12709 top=57 score_mean=0.144366
teacher pair=12710 top=57 score_mean=0.144366
teacher pair=12711 top=57 score_mean=0.144366
teacher pair=12712 top=57 score_mean=0.144366
teacher pair=12713 top=57 score_mean=0.144366
teacher pair=12714 top=57 score_mean=0.144366
teacher pair=12715 top=57 score_mean=0.144366
teacher pair=12716 top=57 score_mean=0.144366
teacher pair=12717 top=57 score_mean=0.144366
teacher pair=12718 top=57 score_mean=0.144366
teacher pair=12719 top=57 score_mean=0.144366
teacher pair=12720 top=57 score_mean=0.144366
teacher pair=12721 top=57 score_mean=0.144366
teacher pair=12722 top=57 score_mean=0.144366
teacher pair=12723 top=57 score_mean=0.144366
teacher pair=12724 top=57 score_mean=0.144366
teacher pair=12725 top=57 score_mean=0.144366
