/mnt/qjhs-sh-lab-01/wjh/FusionRAG/.venv/lib/python3.10/site-packages/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that installed pynvml for you.
  import pynvml  # type: ignore[import]
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:05<00:05,  5.89s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:07<00:00,  3.66s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:07<00:00,  3.99s/it]
teacher pair=10000 top=57 score_mean=0.144366
teacher pair=10001 top=57 score_mean=0.144366
teacher pair=10002 top=57 score_mean=0.144366
teacher pair=10003 top=57 score_mean=0.144366
teacher pair=10004 top=57 score_mean=0.144366
teacher pair=10005 top=57 score_mean=0.144366
teacher pair=10006 top=57 score_mean=0.144366
teacher pair=10007 top=57 score_mean=0.144366
teacher pair=10008 top=57 score_mean=0.144366
teacher pair=10009 top=57 score_mean=0.144366
teacher pair=10010 top=57 score_mean=0.144366
teacher pair=10011 top=57 score_mean=0.144366
teacher pair=10012 top=57 score_mean=0.144366
teacher pair=10013 top=57 score_mean=0.144366
teacher pair=10014 top=57 score_mean=0.144366
teacher pair=10015 top=57 score_mean=0.144366
teacher pair=10016 top=57 score_mean=0.144366
teacher pair=10017 top=57 score_mean=0.144366
teacher pair=10018 top=57 score_mean=0.144366
teacher pair=10019 top=57 score_mean=0.144366
teacher pair=10020 top=57 score_mean=0.144366
teacher pair=10021 top=57 score_mean=0.144366
teacher pair=10022 top=57 score_mean=0.144366
teacher pair=10023 top=57 score_mean=0.144366
teacher pair=10024 top=57 score_mean=0.144366
teacher pair=10025 top=57 score_mean=0.144366
teacher pair=10026 top=57 score_mean=0.144366
teacher pair=10027 top=57 score_mean=0.144366
teacher pair=10028 top=57 score_mean=0.144366
teacher pair=10029 top=57 score_mean=0.144366
teacher pair=10030 top=57 score_mean=0.144366
teacher pair=10031 top=57 score_mean=0.144366
teacher pair=10032 top=57 score_mean=0.144366
teacher pair=10033 top=57 score_mean=0.144366
teacher pair=10034 top=57 score_mean=0.144366
teacher pair=10035 top=57 score_mean=0.144366
teacher pair=10036 top=57 score_mean=0.144366
teacher pair=10037 top=57 score_mean=0.144366
teacher pair=10038 top=57 score_mean=0.144366
teacher pair=10039 top=57 score_mean=0.144366
teacher pair=10040 top=57 score_mean=0.144366
teacher pair=10041 top=57 score_mean=0.144366
teacher pair=10042 top=57 score_mean=0.144366
teacher pair=10043 top=57 score_mean=0.144366
teacher pair=10044 top=57 score_mean=0.144366
teacher pair=10045 top=57 score_mean=0.144366
teacher pair=10046 top=57 score_mean=0.144366
teacher pair=10047 top=57 score_mean=0.144366
teacher pair=10048 top=57 score_mean=0.144366
teacher pair=10049 top=57 score_mean=0.144366
teacher pair=10050 top=57 score_mean=0.144366
teacher pair=10051 top=57 score_mean=0.144366
teacher pair=10052 top=57 score_mean=0.144366
teacher pair=10053 top=57 score_mean=0.144366
teacher pair=10054 top=57 score_mean=0.144366
teacher pair=10055 top=57 score_mean=0.144366
teacher pair=10056 top=57 score_mean=0.144366
teacher pair=10057 top=57 score_mean=0.144366
teacher pair=10058 top=57 score_mean=0.144366
teacher pair=10059 top=57 score_mean=0.144366
teacher pair=10060 top=57 score_mean=0.144366
teacher pair=10061 top=57 score_mean=0.144366
teacher pair=10062 top=57 score_mean=0.144366
teacher pair=10063 top=57 score_mean=0.144366
teacher pair=10064 top=57 score_mean=0.144366
teacher pair=10065 top=57 score_mean=0.144366
teacher pair=10066 top=57 score_mean=0.144366
teacher pair=10067 top=57 score_mean=0.144366
teacher pair=10068 top=57 score_mean=0.144366
teacher pair=10069 top=57 score_mean=0.144366
teacher pair=10070 top=57 score_mean=0.144366
teacher pair=10071 top=57 score_mean=0.144366
teacher pair=10072 top=57 score_mean=0.144366
teacher pair=10073 top=57 score_mean=0.144366
teacher pair=10074 top=57 score_mean=0.144366
teacher pair=10075 top=57 score_mean=0.144366
teacher pair=10076 top=57 score_mean=0.144366
teacher pair=10077 top=57 score_mean=0.144366
teacher pair=10078 top=57 score_mean=0.144366
teacher pair=10079 top=57 score_mean=0.144366
teacher pair=10080 top=57 score_mean=0.144366
teacher pair=10081 top=57 score_mean=0.144366
teacher pair=10082 top=57 score_mean=0.144366
teacher pair=10083 top=57 score_mean=0.144366
teacher pair=10084 top=57 score_mean=0.144366
teacher pair=10085 top=57 score_mean=0.144366
teacher pair=10086 top=57 score_mean=0.144366
teacher pair=10087 top=57 score_mean=0.144366
teacher pair=10088 top=57 score_mean=0.144366
teacher pair=10089 top=57 score_mean=0.144366
teacher pair=10090 top=57 score_mean=0.144366
teacher pair=10091 top=57 score_mean=0.144366
teacher pair=10092 top=57 score_mean=0.144366
teacher pair=10093 top=57 score_mean=0.144366
teacher pair=10094 top=57 score_mean=0.144366
teacher pair=10095 top=57 score_mean=0.144366
teacher pair=10096 top=57 score_mean=0.144366
teacher pair=10097 top=57 score_mean=0.144366
teacher pair=10098 top=57 score_mean=0.144366
teacher pair=10099 top=57 score_mean=0.144366
teacher pair=10100 top=57 score_mean=0.144366
teacher pair=10101 top=57 score_mean=0.144366
teacher pair=10102 top=57 score_mean=0.144366
teacher pair=10103 top=57 score_mean=0.144366
teacher pair=10104 top=57 score_mean=0.144366
teacher pair=10105 top=57 score_mean=0.144366
teacher pair=10106 top=57 score_mean=0.144366
teacher pair=10107 top=57 score_mean=0.144366
teacher pair=10108 top=57 score_mean=0.144366
teacher pair=10109 top=57 score_mean=0.144366
teacher pair=10110 top=57 score_mean=0.144366
teacher pair=10111 top=57 score_mean=0.144366
teacher pair=10112 top=57 score_mean=0.144366
teacher pair=10113 top=57 score_mean=0.144366
teacher pair=10114 top=57 score_mean=0.144366
teacher pair=10115 top=57 score_mean=0.144366
teacher pair=10116 top=57 score_mean=0.144366
teacher pair=10117 top=57 score_mean=0.144366
teacher pair=10118 top=57 score_mean=0.144366
teacher pair=10119 top=57 score_mean=0.144366
teacher pair=10120 top=57 score_mean=0.144366
teacher pair=10121 top=57 score_mean=0.144366
teacher pair=10122 top=57 score_mean=0.144366
teacher pair=10123 top=57 score_mean=0.144366
teacher pair=10124 top=57 score_mean=0.144366
teacher pair=10125 top=57 score_mean=0.144366
teacher pair=10126 top=57 score_mean=0.144366
teacher pair=10127 top=57 score_mean=0.144366
teacher pair=10128 top=57 score_mean=0.144366
teacher pair=10129 top=57 score_mean=0.144366
teacher pair=10130 top=57 score_mean=0.144366
teacher pair=10131 top=57 score_mean=0.144366
teacher pair=10132 top=57 score_mean=0.144366
teacher pair=10133 top=57 score_mean=0.144366
teacher pair=10134 top=57 score_mean=0.144366
teacher pair=10135 top=57 score_mean=0.144366
teacher pair=10136 top=57 score_mean=0.144366
teacher pair=10137 top=57 score_mean=0.144366
teacher pair=10138 top=57 score_mean=0.144366
teacher pair=10139 top=57 score_mean=0.144366
teacher pair=10140 top=57 score_mean=0.144366
teacher pair=10141 top=57 score_mean=0.144366
teacher pair=10142 top=57 score_mean=0.144366
teacher pair=10143 top=57 score_mean=0.144366
teacher pair=10144 top=57 score_mean=0.144366
teacher pair=10145 top=57 score_mean=0.144366
teacher pair=10146 top=57 score_mean=0.144366
teacher pair=10147 top=57 score_mean=0.144366
teacher pair=10148 top=57 score_mean=0.144366
teacher pair=10149 top=57 score_mean=0.144366
teacher pair=10150 top=57 score_mean=0.144366
teacher pair=10151 top=57 score_mean=0.144366
teacher pair=10152 top=57 score_mean=0.144366
teacher pair=10153 top=57 score_mean=0.144366
teacher pair=10154 top=57 score_mean=0.144366
teacher pair=10155 top=57 score_mean=0.144366
teacher pair=10156 top=57 score_mean=0.144366
teacher pair=10157 top=57 score_mean=0.144366
teacher pair=10158 top=57 score_mean=0.144366
teacher pair=10159 top=57 score_mean=0.144366
teacher pair=10160 top=57 score_mean=0.144366
teacher pair=10161 top=57 score_mean=0.144366
teacher pair=10162 top=57 score_mean=0.144366
teacher pair=10163 top=57 score_mean=0.144366
teacher pair=10164 top=57 score_mean=0.144366
teacher pair=10165 top=57 score_mean=0.144366
teacher pair=10166 top=57 score_mean=0.144366
teacher pair=10167 top=57 score_mean=0.144366
teacher pair=10168 top=57 score_mean=0.144366
teacher pair=10169 top=57 score_mean=0.144366
teacher pair=10170 top=57 score_mean=0.144366
teacher pair=10171 top=57 score_mean=0.144366
teacher pair=10172 top=57 score_mean=0.144366
teacher pair=10173 top=57 score_mean=0.144366
teacher pair=10174 top=57 score_mean=0.144366
teacher pair=10175 top=57 score_mean=0.144366
teacher pair=10176 top=57 score_mean=0.144366
teacher pair=10177 top=57 score_mean=0.144366
teacher pair=10178 top=57 score_mean=0.144366
teacher pair=10179 top=57 score_mean=0.144366
teacher pair=10180 top=57 score_mean=0.144366
teacher pair=10181 top=57 score_mean=0.144366
teacher pair=10182 top=57 score_mean=0.144366
teacher pair=10183 top=57 score_mean=0.144366
teacher pair=10184 top=57 score_mean=0.144366
teacher pair=10185 top=57 score_mean=0.144366
teacher pair=10186 top=57 score_mean=0.144366
teacher pair=10187 top=57 score_mean=0.144366
teacher pair=10188 top=57 score_mean=0.144366
teacher pair=10189 top=57 score_mean=0.144366
teacher pair=10190 top=57 score_mean=0.144366
teacher pair=10191 top=57 score_mean=0.144366
teacher pair=10192 top=57 score_mean=0.144366
teacher pair=10193 top=57 score_mean=0.144366
teacher pair=10194 top=57 score_mean=0.144366
teacher pair=10195 top=57 score_mean=0.144366
