/mnt/qjhs-sh-lab-01/wjh/FusionRAG/.venv/lib/python3.10/site-packages/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that installed pynvml for you.
  import pynvml  # type: ignore[import]
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:05<00:05,  5.85s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:07<00:00,  3.61s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:07<00:00,  3.95s/it]
teacher pair=17500 top=57 score_mean=0.144366
teacher pair=17501 top=57 score_mean=0.144366
teacher pair=17502 top=57 score_mean=0.144366
teacher pair=17503 top=57 score_mean=0.144366
teacher pair=17504 top=57 score_mean=0.144366
teacher pair=17505 top=57 score_mean=0.144366
teacher pair=17506 top=57 score_mean=0.144366
teacher pair=17507 top=57 score_mean=0.144366
teacher pair=17508 top=57 score_mean=0.144366
teacher pair=17509 top=57 score_mean=0.144366
teacher pair=17510 top=57 score_mean=0.144366
teacher pair=17511 top=57 score_mean=0.144366
teacher pair=17512 top=57 score_mean=0.144366
teacher pair=17513 top=57 score_mean=0.144366
teacher pair=17514 top=57 score_mean=0.144366
teacher pair=17515 top=57 score_mean=0.144366
teacher pair=17516 top=57 score_mean=0.144366
teacher pair=17517 top=57 score_mean=0.144366
teacher pair=17518 top=57 score_mean=0.144366
teacher pair=17519 top=57 score_mean=0.144366
teacher pair=17520 top=57 score_mean=0.144366
teacher pair=17521 top=57 score_mean=0.144366
teacher pair=17522 top=57 score_mean=0.144366
teacher pair=17523 top=57 score_mean=0.144366
teacher pair=17524 top=57 score_mean=0.144366
teacher pair=17525 top=57 score_mean=0.144366
teacher pair=17526 top=57 score_mean=0.144366
teacher pair=17527 top=57 score_mean=0.144366
teacher pair=17528 top=57 score_mean=0.144366
teacher pair=17529 top=57 score_mean=0.144366
teacher pair=17530 top=57 score_mean=0.144366
teacher pair=17531 top=57 score_mean=0.144366
teacher pair=17532 top=57 score_mean=0.144366
teacher pair=17533 top=57 score_mean=0.144366
teacher pair=17534 top=57 score_mean=0.144366
teacher pair=17535 top=57 score_mean=0.144366
teacher pair=17536 top=57 score_mean=0.144366
teacher pair=17537 top=57 score_mean=0.144366
teacher pair=17538 top=57 score_mean=0.144366
teacher pair=17539 top=57 score_mean=0.144366
teacher pair=17540 top=57 score_mean=0.144366
teacher pair=17541 top=57 score_mean=0.144366
teacher pair=17542 top=57 score_mean=0.144366
teacher pair=17543 top=57 score_mean=0.144366
teacher pair=17544 top=57 score_mean=0.144366
teacher pair=17545 top=57 score_mean=0.144366
teacher pair=17546 top=57 score_mean=0.144366
teacher pair=17547 top=57 score_mean=0.144366
teacher pair=17548 top=57 score_mean=0.144366
teacher pair=17549 top=57 score_mean=0.144366
teacher pair=17550 top=57 score_mean=0.144366
teacher pair=17551 top=57 score_mean=0.144366
teacher pair=17552 top=57 score_mean=0.144366
teacher pair=17553 top=57 score_mean=0.144366
