Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason,Rate1_Predicted,Rate1_Correct,Rate1_F1,Rate1_EM,Rate1_Reason
What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?,National Cycle Route 57 is part of the United Kingdom's National Cycle Network (NCN).,National Cycle Network,True,0.23529411764705882,0.0,预测答案“National Cycle Network”准确包含了标准答案中的核心信息，直接回答了问题所询问的网络名称。虽然缺少了关于该网络属于英国等修饰性细节，但在语义上与标准答案完全一致，符合正确回答的标准。,N/A,N/A,N/A,N/A,N/A
What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?,"Corfe Mullen, Dorset, England","Corfe Mullen, Dorset, England",True,1.0,1.0,"预测答案与标准答案完全一致，均明确指出了Julia's House的总部位于Corfe Mullen, Dorset, England。预测答案准确包含了标准答案的所有关键信息，语义完全等价，正确地回答了问题。",N/A,N/A,N/A,N/A,N/A
What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?,"Coffee Swamp is located on the northern edge of Washington Island, in Door County, Wisconsin.","Coffee Swamp is located in South Sudan, in the Central Equatoria and Eastern Equatoria states between Terekeka and Lafon.",False,0.2105263157894737,0.0,预测答案指出 Coffee Swamp 位于南苏丹，而标准答案明确指出其位于美国威斯康星州。两者在地理位置上完全不同，预测答案没有包含标准答案的关键信息，语义上也不等价。,N/A,N/A,N/A,N/A,N/A
Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?,Johan Ludvig Heiberg is the child of Peter Andreas Heiberg.,Johanne Luise Heiberg,False,0.27272727272727276,0.0,预测答案给出的孩子名字是 Johanne Luise Heiberg，而标准答案明确指出孩子是 Johan Ludvig Heiberg。两者名字明显不同，预测答案未包含标准答案的关键信息，语义上也不等价，因此判断为错误。,N/A,N/A,N/A,N/A,N/A
Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?,Johanne Luise Heiberg,Johanne Luise Heiberg,True,1.0,1.0,预测答案与标准答案完全一致，均为“Johanne Luise Heiberg”，准确且完整地包含了标准答案的关键信息，语义上完全等价，正确地回答了关于 Johan Ludvig Heiberg 配偶的问题。,N/A,N/A,N/A,N/A,N/A
"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?","Alice de Lusignan had a uterine half-brother, King Henry III of England.","Geoffrey de Geneville, 1st Baron Geneville, and Maud de Lacy, Baroness Geneville.",False,0.09523809523809525,0.0,预测答案提到的Geoffrey de Geneville和Maud de Lacy与标准答案完全不符。标准答案明确指出Alice de Lusignan的兄弟姐妹是同母异父的兄弟英格兰国王亨利三世，而预测答案未包含这一关键信息，因此是错误的。,N/A,N/A,N/A,N/A,N/A
"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?,Henry III was first crowned in 1216 at Gloucester Cathedral and had a second coronation on 17 May 1220 at Westminster Abbey.,1220,False,0.15384615384615385,0.0,预测答案“1220”仅包含了标准答案中的部分信息。标准答案明确指出亨利三世曾于1216年首次加冕，并于1220年第二次加冕。预测答案遗漏了1216年这一关键时间点，未能完整且准确地回答问题。,N/A,N/A,N/A,N/A,N/A
Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?,Ernst Mach was employed at Charles University in Prague.,Charles University in Prague,True,0.625,0.0,预测答案“Charles University in Prague”直接包含了标准答案中的核心实体信息，准确回答了问题所问的大学名称。虽然它省略了主语和谓语等修饰性词语，但在语义上与标准答案完全等价，符合评估标准。,N/A,N/A,N/A,N/A,N/A
Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?,The Mach number is named after the Austrian physicist and philosopher Ernst Mach.,Ernst Mach,True,0.2857142857142857,0.0,预测答案“Ernst Mach”准确给出了问题所询问的物理学家的名字，包含了标准答案中最核心的关键信息。虽然它省略了关于其国籍和身份的修饰性描述，但在语义上与标准答案完全等价，正确回答了问题。,N/A,N/A,N/A,N/A,N/A
Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?,Ernst Mach was a professor at Charles University in Prague.,University of Vienna,False,0,0.0,预测答案给出的机构是“University of Vienna”（维也纳大学），而标准答案明确指出恩斯特·马赫是“Charles University in Prague”（布拉格查理大学）的教授。两者指代的学术机构完全不同，预测答案未包含标准答案的关键信息，在语义上也不等价，因此判断为错误。,N/A,N/A,N/A,N/A,N/A
When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,Which English king trusted William de Longchamp?,King Richard I of England,Richard I,True,0.5,0.0,预测答案“Richard I”与标准答案“King Richard I of England”在语义上完全等价。虽然预测答案省略了“英格兰国王”这一头衔，但“Richard I”已经准确包含了标准答案的核心关键信息，明确指代了同一位历史人物，符合允许措辞细微差异的评判标准。,N/A,N/A,N/A,N/A,N/A
When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,What specific naval expedition or fleet did King Richard I lead that was dispersed by a storm?,"King Richard I led a large fleet from Messina to Acre in April 1191, which was dispersed by a storm.",1191 Third Crusade fleet,True,0.26666666666666666,0.0,预测答案“1191 Third Crusade fleet”准确指出了时间（1191年）以及舰队的性质（第三次十字军东征舰队），这与标准答案中理查一世率领前往阿卡的舰队在核心语义上完全一致，包含了回答该问题所需的关键信息。,N/A,N/A,N/A,N/A,N/A
The Unwinding author volunteered for which organisation?,Who is the author of The Unwinding?,George Packer,George Packer,True,1.0,1.0,预测答案“George Packer”与标准答案完全一致，准确包含了问题所要求的关键信息，语义上完全等价，因此正确回答了问题。,N/A,N/A,N/A,N/A,N/A
The Unwinding author volunteered for which organisation?,Which organization did George Packer volunteer for?,Peace Corps,Peace Corps,True,1.0,1.0,预测答案“Peace Corps”与标准答案完全一致，准确包含了问题所询问的关键信息，语义上完全等价，因此正确地回答了问题。,N/A,N/A,N/A,N/A,N/A
Who is the lead singer of the band performing Bang Bang Rock & Roll?,Which band performed the song 'Bang Bang Rock & Roll'?,The song 'Bang Bang Rock & Roll' was performed by the British rock band Art Brut.,Art Brut,True,0.15384615384615385,0.0,预测答案“Art Brut”准确提取了标准答案中的核心实体信息，即表演该歌曲的乐队名称。虽然预测答案省略了“British rock band”等修饰性描述，但语义上与标准答案完全一致，正确回答了问题。,N/A,N/A,N/A,N/A,N/A
Who is the lead singer of the band performing Bang Bang Rock & Roll?,Who is the lead singer of the band Art Brut?,Eddie Argos,Eddie Argos,True,1.0,1.0,预测答案与标准答案完全一致，均为“Eddie Argos”。预测答案准确包含了标准答案的关键信息，在语义上完全等价，正确且直接地回答了关于Art Brut乐队主唱的问题。,N/A,N/A,N/A,N/A,N/A
What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company initiated a successful price war among PC manufacturers in 1994?,Compaq initiated a successful price war among PC manufacturers in 1994.,Compaq,True,0.13333333333333333,0.0,预测答案“Compaq”准确包含了标准答案中的核心实体与关键信息。虽然预测答案省略了部分陈述性语句，但在回答该特定问题时，它已经明确指出了发起1994年PC制造商价格战的公司，与标准答案在语义上完全等价。,N/A,N/A,N/A,N/A,N/A
What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company did Compaq merge with in 2002?,Hewlett Packard,Hewlett Packard,True,1.0,1.0,预测答案与标准答案完全一致，均为“Hewlett Packard”。预测答案准确包含了标准答案的关键信息，在语义上完全等价，正确且直接地回答了康柏在2002年与哪家公司合并的问题。,N/A,N/A,N/A,N/A,N/A
