Question,Real Answer,Pred Answer,em,f1,glm_correct,glm_reason
Who plays the wife of the producer of Here Comes the Boom in Grown Ups?,Maria Bello,Maggie Gyllenhaal,0.0,0.0,False,预测答案给出的演员是Maggie Gyllenhaal，而标准答案为Maria Bello。两者是完全不同的人，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。
What was the person who provided evidence to suggest the existence of the neutron a participant of?,Manhattan Project,Manhattan Project,1.0,1.0,True,预测答案“Manhattan Project”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，因此预测答案正确地回答了问题。
In which borough was Callum McManaman born?,Knowsley,Merseyside,0.0,0.0,False,预测答案“Merseyside”是一个更大的地理范围（郡），而标准答案“Knowsley”是一个具体的自治镇。虽然Knowsley位于Merseyside内，但问题明确询问的是出生的borough，预测答案未能提供与标准答案等价的具体信息。
Who is the child of the Italian navigator who sailed for England and explored the eastern coast of the continent Francisco Bojado's birthplace is located?,Sebastian Cabot,Sebastian Cabot,1.0,1.0,True,预测答案“Sebastian Cabot”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，正确回答了关于那位意大利航海家之子的问题。
Who is the spouse of the actor who played hannibal smith in the a team?,Sherry Boucher,Joy Patricia Harmon,0.0,0.0,False,预测答案“Joy Patricia Harmon”与标准答案“Sherry Boucher”完全不一致。预测答案未能包含标准答案的关键信息，且两者在语义上并不等价，因此预测答案未能正确回答问题。
When was the last time Peter Till's sports team beat the winner of the 1894-95 FA Cup?,1 December 2010,20 March 2005,0.0,0.6153846153846153,False,预测答案“20 March 2005”与标准答案“1 December 2010”在日期上完全不同，没有包含标准答案的关键信息，两者在语义上也不等价，因此预测答案未能正确回答问题。
Who is the child of the cast member of Green Ice?,Tatum O'Neal,Answer: Stuart Epps,0.0,0.0,False,预测答案给出的名字是“Stuart Epps”，而标准答案是“Tatum O'Neal”。两者是完全不同的人，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此未能正确回答问题。
How many times did plague occur in the birthplace of La Silvia's composer?,22,3,0.0,0.0,False,预测答案给出的数字是3，而标准答案为22。两者在数值上完全不一致，且不满足语义等价或包含关键信息的要求，因此预测答案未能正确回答问题。
When did military instruction start at the place where Larry Alcala was educated?,1912,1912,1.0,1.0,True,预测答案“1912”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于军事教学开始时间的问题。
What is the experimental satellite being forerunner to communication satellite of INSAT-4CR's manufacturer called?,ATS - 6 (Applications Technology Satellite - 6),ATS-6,0.0,0.25,True,预测答案“ATS-6”包含了标准答案“ATS - 6 (Applications Technology Satellite - 6)”中的核心关键信息。两者在语义上完全等价，仅仅是省略了全称和连字符的细微措辞差异，不影响对问题的正确回答。
