row_id,is_warmup,example_id,sub_q_idx,doc_tokens,query_tokens,full_tokens,end_to_end_ttft_s,kv_load_copy_s,draft_selection_s,draft_score_forward_s,online_update_query_prefill_s,extra_impl_overhead_s,selected_doc_tokens,reprocess_prefill_tokens,main_question,sub_question
0,True,0,0,1313,27,2132,7.407978425733745,0.6794739849865437,0.24361008731648326,0.24263178138062358,6.2701851218007505,0.2147092316299677,919,946,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?
1,True,1,0,1295,25,2112,6.474006976466626,0.5006118100136518,0.13056853553280234,0.12958272360265255,5.646087172906846,0.19673945801332593,906,931,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?
2,True,2,0,1441,21,2254,6.68490669131279,0.5179862519726157,0.1345905433408916,0.13370385440066457,5.68782792892307,0.34450196707621217,1008,1029,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?
3,False,3,0,1154,26,1972,6.152357635088265,0.5963175459764898,0.1252082330174744,0.12429442582651973,5.203780727926642,0.22705112816765904,807,833,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?
4,False,3,1,1353,27,2172,6.462126004509628,0.5967468819580972,0.1302460446022451,0.1292751608416438,5.51307139871642,0.22206167923286557,947,974,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?
5,False,4,0,1178,32,2002,5.909678505267948,0.4480108879506588,0.12561976118013263,0.1247107838280499,5.120923771057278,0.21512408507987857,824,856,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?"
6,False,4,1,2075,24,2891,7.89531072229147,0.5984261520206928,0.17480581300333142,0.1735037979669869,6.802104013040662,0.3199747442267835,1452,1476,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?
7,False,6,0,1490,21,2303,7.39301939914003,0.7000936800613999,0.135514372959733,0.13452783087268472,6.304251066874713,0.2531602792441845,1043,1064,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?
8,False,7,0,1587,27,2406,6.850540900602937,0.462402509059757,0.1423933799378574,0.14138283114880323,6.0497072180733085,0.1960377935320139,1110,1137,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?
9,False,7,1,1466,28,2286,6.789543771184981,0.5335025498643517,0.13532248325645924,0.13429801212623715,5.948865059763193,0.17185367830097675,1026,1054,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?
