row_id,is_warmup,example_id,sub_q_idx,doc_tokens,query_tokens,full_tokens,end_to_end_ttft_s,kv_load_copy_s,draft_selection_s,draft_score_forward_s,online_update_query_prefill_s,extra_impl_overhead_s,selected_doc_tokens,reprocess_prefill_tokens,main_question,sub_question
0,True,0,0,1313,27,2132,6.9438478127121925,0.9013763070106506,0.38795220386236906,0.3869877401739359,5.433939434122294,0.22057986771687865,656,683,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?
1,True,1,0,1295,25,2112,5.820791360922158,0.477023190818727,0.12930061714723706,0.12844290304929018,5.016402751673013,0.1980648012831807,647,672,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?
2,True,2,0,1441,21,2254,5.769996508490294,0.483757046982646,0.13444450870156288,0.13364403368905187,4.967812194954604,0.18398275785148144,720,741,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?
3,False,3,0,1154,26,1972,5.111104415263981,0.4366869986988604,0.1245272709056735,0.12364865187555552,4.3990738852880895,0.1508162603713572,577,603,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?
4,False,3,1,1353,27,2172,5.740865006111562,0.5331431040540338,0.13035356299951673,0.12942611798644066,4.901878908742219,0.17548943031579256,676,703,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?
5,False,4,0,1178,32,2002,5.107586052734405,0.4439778281375766,0.13408789178356528,0.13321846583858132,4.3475924506783485,0.1819278821349144,589,621,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?"
6,False,4,1,2075,24,2891,6.870839192066342,0.5764895128086209,0.17431889194995165,0.1731586828827858,5.797180239111185,0.322850548196584,1037,1061,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?
7,False,6,0,1490,21,2303,5.738742109853774,0.4844337669201195,0.13784391293302178,0.13694389071315527,4.962881196755916,0.15358323324471712,745,766,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?
8,False,7,0,1587,27,2406,5.909438923466951,0.45876612421125174,0.13969322945922613,0.1387560423463583,5.167394445743412,0.143585124053061,793,820,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?
9,False,7,1,1466,28,2286,5.9032198609784245,0.5157497217878699,0.13506530784070492,0.1341320490464568,5.045206647831947,0.2071981835179031,733,761,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?
10,False,9,0,1998,25,2815,6.294726296328008,0.4733412773348391,0.16920238127931952,0.16810761159285903,5.449585301335901,0.20259733637794852,999,1024,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,Which English king trusted William de Longchamp?
11,False,9,1,2722,33,3547,7.9211997874081135,0.6096189888194203,0.21598147740587592,0.21464075706899166,6.69955277396366,0.3960465472191572,1361,1394,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,What specific naval expedition or fleet did King Richard I lead that was dispersed by a storm?
12,False,10,0,1505,25,2322,5.89536923635751,0.4544353373348713,0.15783596644178033,0.13744529010728002,5.052644527051598,0.23045340552926064,752,777,The Unwinding author volunteered for which organisation?,Who is the author of The Unwinding?
13,False,10,1,1738,24,2554,6.103575824759901,0.5260969027876854,0.1582520199008286,0.15726478304713964,5.1658636052161455,0.25336329685524106,869,893,The Unwinding author volunteered for which organisation?,Which organization did George Packer volunteer for?
14,False,11,0,1230,27,2049,5.344993039034307,0.436572824139148,0.12880298122763634,0.12793285911902785,4.6542169423773885,0.1254002912901342,615,642,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Which band performed the song 'Bang Bang Rock & Roll'?
15,False,11,1,1205,26,2023,5.327541307080537,0.5161875570192933,0.125476045999676,0.12468733405694366,4.490636487025768,0.19524121703580022,602,628,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Who is the lead singer of the band Art Brut?
16,False,12,0,2011,32,2835,6.640493744984269,0.4671684238128364,0.17849336424842477,0.17743935994803905,5.694200491998345,0.3006314649246633,1005,1037,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company initiated a successful price war among PC manufacturers in 1994?
17,False,12,1,2101,30,2923,6.882568579167128,0.5805905531160533,0.17729997634887695,0.17393903201445937,5.768283517565578,0.3563945321366191,1050,1080,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company did Compaq merge with in 2002?
18,False,13,0,1142,21,1955,5.308831695467234,0.4509821683168411,0.12446733610704541,0.12369278399273753,4.6366508533246815,0.0967313377186656,571,592,What year was the father of Katherine of England crowned?,Who is Katherine of England?
19,False,13,1,2083,25,2900,6.642262594774365,0.5752995880320668,0.19655970251187682,0.19534079963341355,5.5770305981859565,0.2933727060444653,1041,1066,What year was the father of Katherine of England crowned?,What year was King Henry III of England crowned?
20,False,14,0,1057,36,1885,4.937694332096726,0.42957642301917076,0.12094173533841968,0.12007007794454694,4.2903706431388855,0.09680553060024977,528,564,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who played the little girl in the 1947 film Miracle on 34th Street?
21,False,14,1,1681,24,2497,6.0195343447849154,0.558829000685364,0.16651576152071357,0.16552778659388423,5.058002781122923,0.23618680145591497,840,864,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who is the sibling of actress Natalie Wood?
22,False,15,0,678,23,1493,4.372000679373741,0.42024848237633705,0.09273748006671667,0.0921016507782042,3.7607609629631042,0.09825375396758318,339,362,What is the capital of the county that Pine Springs is located in?,In which county is Pine Springs located?
23,False,15,1,1121,28,1941,5.2397910808213055,0.508013793732971,0.12409244617447257,0.12319585401564837,4.448078153189272,0.1596066877245903,560,588,What is the capital of the county that Pine Springs is located in?,"What is the county seat of Culberson County, Texas?"
24,False,16,0,1515,28,2335,6.007071720901877,0.4489080011844635,0.13921839697286487,0.13826942490413785,5.193855377845466,0.22508994489908218,757,785,"In 2002, what company merged with the top PC manufacturer from 1994?",Who was the top PC manufacturer in 1994?
25,False,16,1,2189,30,3011,6.89111810317263,0.582288890145719,0.1801740755327046,0.17892284272238612,5.881834395695478,0.2468207417987287,1094,1124,"In 2002, what company merged with the top PC manufacturer from 1994?",What company did Compaq merge with in 2002?
26,False,17,0,1415,28,2235,5.650768026709557,0.45534100476652384,0.13479935191571712,0.13386254012584686,4.95498681999743,0.10564085002988577,707,735,"In the King's Speech, who played the person who was the King of England in 1950?",Who was the King of England in 1950?
27,False,17,1,1936,30,2758,6.680073814000934,0.611662998329848,0.18670770106837153,0.1675813109613955,5.638901068363339,0.24280204623937607,968,998,"In the King's Speech, who played the person who was the King of England in 1950?",Which actor played King George VI in the film 'The King's Speech'?
28,False,18,0,1020,28,1840,5.136016623582691,0.6348136132583022,0.11960634170100093,0.11882049078121781,4.216107352171093,0.1654893164522946,510,538,Whose sister played Susie in miracle on 34th street?,Who played Susie in Miracle on 34th Street?
29,False,18,1,1206,22,2020,5.545154951047152,0.5768700558692217,0.12522662291303277,0.12434341292828321,4.690913766156882,0.15214450610801578,603,625,Whose sister played Susie in miracle on 34th street?,Who is Natalie Wood's brother?
30,False,19,0,1034,22,1848,5.063503025565296,0.4400472133420408,0.11957958620041609,0.11879228195175529,4.341311712749302,0.16256451327353716,517,539,What team was Anna Benson's husband on?,Who is Anna Benson's husband?
31,False,19,1,1580,27,2399,5.980264876037836,0.5234593152999878,0.14609591383486986,0.14510041987523437,5.069814317859709,0.24089532904326916,790,817,What team was Anna Benson's husband on?,What team did Kris Benson play for in Major League Baseball?
32,False,20,0,1519,26,2337,5.854577844496816,0.4673799970187247,0.13994107255712152,0.13895359262824059,4.966202280949801,0.281054493971169,759,785,What is the record label for the singer who originally sang You Belong To Me.,Who originally sang the song You Belong To Me?
33,False,20,1,2265,41,3098,7.09645166201517,0.541557792108506,0.2031593001447618,0.19280195515602827,6.055810982827097,0.2959235869348049,1132,1173,What is the record label for the singer who originally sang You Belong To Me.,What record label was Joni James signed to when she released 'You Belong To Me' in 1952?
34,False,21,0,1749,27,2568,5.97839383315295,0.4529760293662548,0.16203400399535894,0.16101922001689672,5.234528053086251,0.12885574670508504,874,901,When did the crowning of the person under whom the Chapter House was built happen?,Who was the person under whom the Chapter House was built?
35,False,21,1,2118,21,2931,6.709765462204814,0.582386618014425,0.18100455030798912,0.17374194413423538,5.68365672416985,0.26271756971254945,1059,1080,When did the crowning of the person under whom the Chapter House was built happen?,When was Henry III crowned?
36,False,24,0,1556,26,2374,5.791449866257608,0.46606182400137186,0.13923222851008177,0.1382854892872274,5.068506880197674,0.11764893354848027,778,804,What record label does the artist who sang you belong to me belong to?,Who sang the song 'You Belong to Me'?
37,False,24,1,1997,25,2814,6.407715474255383,0.5389809967018664,0.1688432856462896,0.16766743687912822,5.545703259296715,0.15418793261051178,998,1023,What record label does the artist who sang you belong to me belong to?,What record label is Joni James signed to?
38,False,25,0,789,26,1607,4.528512853197753,0.4184438930824399,0.10155352624133229,0.10083132609724998,3.922521641012281,0.08599379286170006,394,420,What place does the administrative territorial entity that Juba is located in share a border with?,What is the administrative territorial entity that contains Juba?
39,False,25,1,1127,25,1944,5.499339248985052,0.5164034687913954,0.12376473611220717,0.12298612808808684,4.76427953876555,0.09489150531589985,563,588,What place does the administrative territorial entity that Juba is located in share a border with?,What places share a border with Central Equatoria?
40,False,26,0,1534,26,2352,5.883535135071725,0.4801075314171612,0.16031593224033713,0.1460921079851687,5.036235700827092,0.20687597058713436,767,793,Who played the monarch at the end of WW2 in The King's Speech?,Who played King George VI in The King's Speech?
41,False,27,0,1337,26,2155,5.451147387269884,0.4388913488946855,0.13014752231538296,0.1292518968693912,4.672394100110978,0.209714415948838,668,694,Who is the spouse of a cast member from King of the Mountain?,Who are the cast members of King of the Mountain?
42,False,27,1,1444,23,2259,5.55770390573889,0.532257342711091,0.13854782562702894,0.13758492283523083,4.704217420890927,0.18268131650984287,722,745,Who is the spouse of a cast member from King of the Mountain?,Who is Harry Hamlin's spouse?
43,False,32,0,1439,27,2258,5.475472554098815,0.4436286762356758,0.13435954228043556,0.13343367027118802,4.674596834927797,0.22288750065490603,719,746,Who played king whose regal Name did Albert Adopt in the king's speech?,What was the regnal name adopted by King George VI?
