row_id,is_warmup,example_id,sub_q_idx,doc_tokens,query_tokens,full_tokens,end_to_end_ttft_s,kv_load_copy_s,draft_selection_s,draft_score_forward_s,online_update_query_prefill_s,extra_impl_overhead_s,selected_doc_tokens,reprocess_prefill_tokens,main_question,sub_question
0,True,0,0,1313,27,2132,3.846025252249092,0.7355892867781222,0.0,0.0,2.7507917969487607,0.35964416852220893,0,27,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?
1,True,1,0,1295,25,2112,2.7094655176624656,0.4671036619693041,0.0,0.0,1.8928551506251097,0.3495067050680518,0,25,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?
2,True,2,0,1441,21,2254,2.6028142450377345,0.4942737747915089,0.0,0.0,1.7711312877945602,0.3374091824516654,0,21,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?
3,False,3,0,1154,26,1972,2.668864028993994,0.4297098256647587,0.0,0.0,1.8917875890620053,0.34736661426723003,0,26,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?
4,False,3,1,1353,27,2172,2.8114205128513277,0.5250173229724169,0.0,0.0,2.0898178210482,0.19658536883071065,0,27,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?
5,False,4,0,1178,32,2002,2.7518614041619003,0.42403403436765075,0.0,0.0,1.9761533550918102,0.3516740147024393,0,32,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?"
6,False,4,1,2075,24,2891,2.9885862870141864,0.56931510893628,0.0,0.0,1.9904136029072106,0.4288575751706958,0,24,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?
7,False,6,0,1490,21,2303,2.6979036442935467,0.4730588220991194,0.0,0.0,1.8099817400798202,0.4148630821146071,0,21,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?
8,False,7,0,1587,27,2406,2.795378188136965,0.4411774310283363,0.0,0.0,1.9333849246613681,0.4208158324472606,0,27,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?
9,False,7,1,1466,28,2286,3.020712282974273,0.5117699787952006,0.0,0.0,2.2565778642892838,0.2523644398897886,0,28,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?
10,False,9,0,1998,25,2815,2.792197650298476,0.4607717040926218,0.0,0.0,1.8979352060705423,0.4334907401353121,0,25,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,Which English king trusted William de Longchamp?
11,False,9,1,2722,33,3547,3.2234683097340167,0.602427314966917,0.0,0.0,2.1709024379961193,0.45013855677098036,0,33,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,What specific naval expedition or fleet did King Richard I lead that was dispersed by a storm?
12,False,10,0,1505,25,2322,2.670302210841328,0.45076074730604887,0.0,0.0,1.8823658591136336,0.3371756044216454,0,25,The Unwinding author volunteered for which organisation?,Who is the author of The Unwinding?
13,False,10,1,1738,24,2554,2.6322651049122214,0.5212717317044735,0.0,0.0,1.8664646623656154,0.24452871084213257,0,24,The Unwinding author volunteered for which organisation?,Which organization did George Packer volunteer for?
14,False,11,0,1230,27,2049,2.755029898136854,0.4322515749372542,0.0,0.0,2.029840284958482,0.2929380382411182,0,27,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Which band performed the song 'Bang Bang Rock & Roll'?
15,False,11,1,1205,26,2023,2.7859187237918377,0.6690934603102505,0.0,0.0,1.8784768539480865,0.23834840953350067,0,26,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Who is the lead singer of the band Art Brut?
16,False,12,0,2011,32,2835,3.0903276661410928,0.4643573882058263,0.0,0.0,2.2392546706832945,0.38671560725197196,0,32,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company initiated a successful price war among PC manufacturers in 1994?
17,False,12,1,2101,30,2923,2.84105512406677,0.5631867749616504,0.0,0.0,2.034860191401094,0.2430081577040255,0,30,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company did Compaq merge with in 2002?
18,False,13,0,1142,21,1955,2.4273432423360646,0.4222399261780083,0.0,0.0,1.700443391688168,0.3046599244698882,0,21,What year was the father of Katherine of England crowned?,Who is Katherine of England?
