Question,Real Answer,Pred Answer,em,f1,glm_correct,glm_reason
In what year was Twilight Princess from the game series on which The Legend of Neil was based originally planned for release?,2005,2005,1.0,1.0,True,预测答案“2005”与标准答案“2005”完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于《Twilight Princess》原计划发布年份的问题。
What is the mascot of the school that owns Goss Stadium at Coleman Field?,Benny Beaver,The mascot of the school that owns Goss Stadium at Coleman Field is the Ramblin' Wreck.,0.0,0.0,False,预测答案给出的吉祥物是“Ramblin' Wreck”，而标准答案是“Benny Beaver”。两者在语义上完全不同，且预测答案未包含标准答案的关键信息，因此判断为错误。
Who is the spouse of the actor that plays vision in avengers age of ultron?,Jennifer Connelly,Jennifer Connelly,1.0,1.0,True,预测答案“Jennifer Connelly”与标准答案完全一致，准确包含了标准答案的关键信息，且在语义上完全等价，正确地回答了关于《复仇者联盟2：奥创纪元》中幻视扮演者配偶的问题。
Who was the spouse of the leading lady in Gone With the wind?,Laurence Olivier,Rhett Butler,0.0,0.0,False,预测答案“Rhett Butler”是电影《乱世佳人》中的虚构角色，而标准答案“Laurence Olivier”是现实中女主角费雯·丽的配偶。两者在语义上完全不同，预测答案未包含标准答案的关键信息。
Who was the mother of the person who found the sacred writings that became the Book of Mormon?,Lucy Mack Smith,Lucy Mack Smith,1.0,1.0,True,预测答案“Lucy Mack Smith”与标准答案完全一致，准确包含了问题所需的关键信息，语义上完全等价，正确回答了关于《摩门经》发现者母亲是谁的问题。
Who is the mayor presiding now where Merrill Elam was born?,Lance Bottoms,Jacek Majchrowski,0.0,0.0,False,预测答案“Jacek Majchrowski”与标准答案“Lance Bottoms”完全不同，两者在语义上没有任何关联，且预测答案未包含标准答案的关键信息，因此判断为错误。
What county shares a border with the county where She Did It's performer was born?,Cabarrus County,Rowan County,0.0,0.4,False,预测答案给出的县名是“Rowan County”，而标准答案为“Cabarrus County”。两者指代的是两个不同的县，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。
What is the experimental satellite which was the forerunner to the communication satellite of the operator of GSAT-7 called?,ATS - 6 (Applications Technology Satellite - 6),Telstar,0.0,0.0,False,预测答案“Telstar”与标准答案“ATS - 6”完全不一致。问题询问的是作为GSAT-7运营商通信卫星先驱的实验卫星，标准答案明确指出是ATS-6，而预测答案给出了一个完全不同的卫星名称，未包含任何关键信息，因此判断为错误。
What watercourse is the river on which the Lostock Dam is located the mouth of?,Hunter River,Parramatta River,0.0,0.4,False,预测答案给出的河流名称是“Parramatta River”，而标准答案为“Hunter River”。两者是完全不同的河流，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。
There is a state A where Storm of the Century was filmed based on the book by the author who wrote a short story featuring the author of This Is My God. What is the population of state A?,"1,335,907","1,362,359",0.0,0.6666666666666666,False,"预测答案给出的数值为1,362,359，而标准答案为1,335,907。两者在数值上不一致，且不存在语义等价关系，因此预测答案未能正确回答问题。"
What is the capital of the county that shares a border with the county where KRSU is licensed to broadcast?,Green Bay,Rochester,0.0,0.0,False,预测答案“Rochester”与标准答案“Green Bay”完全不同，两者在语义上不等价，且预测答案没有包含标准答案的任何关键信息，因此未能正确回答问题。
Kiwil's birth country participated in a Commission of Truth and Friendship. Who is the president of the other country that participated?,Francisco Guterres,Xanana Gusmão,0.0,0.0,False,预测答案“Xanana Gusmão”与标准答案“Francisco Guterres”是两个不同的人。虽然两人都曾担任东帝汶总统，但问题询问的是现任或特定时期的总统，标准答案明确指向Francisco Guterres，因此预测答案不正确。
Who is the child of the male star of the 1921 film Money?,Anthony Ainley,Audrey,0.0,0.0,False,预测答案“Audrey”与标准答案“Anthony Ainley”完全不一致，没有包含标准答案的任何关键信息，两者在语义上也不等价，因此预测答案未能正确回答问题。
