Question,Real Answer,Pred Answer,em,f1,glm_correct,glm_reason
"When did the country, whose co-official language was used by the director of Group Portrait with a Lady, first attend the Olympics as an independent team?",2016,1920,0.0,0.3333333333333333,False,预测答案“1920”与标准答案“2016”完全不一致。预测答案没有包含标准答案的关键信息，两者在语义上也不等价，因此未能正确回答该问题。
Who followed Menucha Rochel Slonim's father?,Menachem Mendel Schneersohn,"Rebbetzin Menucha Rochel Slonim's father was Rabbi Dovber Schneuri, the second Rebbe of the Chabad Hasidic dynasty. Following him as the leader of the Chabad dynasty",0.0,0.13043478260869565,False,预测答案在句子未完成处截断，没有给出继任者的具体名字，未能包含标准答案“Menachem Mendel Schneersohn”的关键信息，因此无法作为有效答案回答该问题。
Who started out his career on adult contemporary radio along with the performer of All That Echoes?,Michael Bublé,Josh Groban,0.0,0.0,False,预测答案为“Josh Groban”，而标准答案为“Michael Bublé”。两者是不同的歌手，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。
Who is the head of the developer of Simon?,ADM Michael S. Rogers,Answer: The head of the developer of Simon is the National Security Agency (NSA).,0.0,0.0,False,预测答案回答的是“开发者的名称”（即NSA），而问题询问的是该开发者的“负责人”。标准答案明确给出了具体的人名“ADM Michael S. Rogers”，预测答案未能包含这一关键信息，因此未能正确回答问题。
When was the last time the team that Terry Twell was a member of beat the 194-95 winner of the FA Cup?,1 December 2010,1985,0.0,0.0,False,预测答案“1985”与标准答案“1 December 2010”完全不一致，没有包含标准答案的关键信息，且在语义上不等价，因此未能正确回答问题。
Who is the father of the artist who painted Head I?,Nicholas Bacon,Francis Bacon,0.0,0.3333333333333333,False,预测答案“Francis Bacon”是创作画作《Head I》的艺术家本人，而问题询问的是该艺术家的父亲。标准答案“Nicholas Bacon”才是Francis Bacon的父亲。两者指代完全不同的人物，因此预测答案未能正确回答问题。
Where is the origin of the river Augrabies Falls is part of?,Thaba Putsoa,Orange River,0.0,0.0,False,预测答案“Orange River”指的是奥赫拉比斯瀑布所在的河流，而标准答案“Thaba Putsoa”指的是该河流的源头所在地。两者在语义上并不等价，预测答案未能包含标准答案的关键信息。
The BBC Footballer of the Year is a member of which team?,Egypt national football team,The BBC Footballer of the Year is a member of the Zambia national football team.,0.0,0.35294117647058826,False,预测答案指出BBC足球先生是赞比亚国家足球队的成员，而标准答案是埃及国家足球队。两者提到的国家队名称完全不同，语义上不一致，因此预测答案未能正确回答问题。
Where was the person who acted in the film Sous les pieds des femmes born?,La Goulette,"Angers, France",0.0,0.0,False,"预测答案给出的地点是“Angers, France”，而标准答案为“La Goulette”。两者在语义上完全不同，且预测答案未包含标准答案的关键信息，因此判断为错误。"
How many people were in British Colonies where does the london broil cut come from ?,2 million,2 million,1.0,1.0,True,预测答案“2 million”与标准答案“2 million”完全一致，包含了标准答案的关键信息，且在语义上完全等价，因此预测答案正确地回答了问题。
Who is the spouse of the person who voices Jarvis in the Avengers Age of Ultron?,Jennifer Connelly,Linda Cardellini,0.0,0.0,False,预测答案“Linda Cardellini”与标准答案“Jennifer Connelly”完全不同。在《复仇者联盟2：奥创纪元》中为贾维斯（J.A.R.V.I.S.）配音的保罗·贝坦尼，其配偶是詹妮弗·康纳利，而非琳达·卡德里尼，因此预测答案未能正确回答问题。
Which county shares a border with the county where the most populous city in the state where Redan High School is located?,Presque Isle County,Fulton County,0.0,0.3333333333333333,False,预测答案“Fulton County”与标准答案“Presque Isle County”不一致，两者指代的是完全不同的县，在语义上不等价，因此未能正确回答问题。
The rapper who owns Aspiro was inspired by what when writing Song Cry?,three different relationships he had in the past,the break-up of an earlier relationship due to his own neglect and infidelity,0.0,0.0,False,标准答案指出创作灵感来源于“过去的三段不同感情”，而预测答案只提到了“由于自己的忽视和不忠导致的一段早期关系的破裂”。预测答案在数量和范围上与标准答案存在明显语义差异，未包含关键信息。
What administrative territorial entity includes the place that KTRP is licensed to broadcast to?,Canyon County,State of Idaho,0.0,0.0,False,预测答案“State of Idaho”与标准答案“Canyon County”在行政级别上不同，语义上也不等价。标准答案要求的是包含KTRP广播覆盖地的具体县级行政区划，而预测答案给出的是州级行政区划，未包含标准答案的关键信息。
