row_id,is_warmup,example_id,sub_q_idx,doc_tokens,query_tokens,full_tokens,end_to_end_ttft_s,kv_load_copy_s,draft_selection_s,draft_score_forward_s,online_update_query_prefill_s,extra_impl_overhead_s,selected_doc_tokens,reprocess_prefill_tokens,main_question,sub_question
0,True,0,0,1313,27,2132,0.8234881439711899,0.05979458999354392,0.0,0.0,0.6685369850019924,0.0951565689756535,0,27,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?
1,True,1,0,1295,25,2112,0.20613476500147954,0.03034000500338152,0.0,0.0,0.07262579700909555,0.10316896298900247,0,25,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?
2,True,2,0,1441,21,2254,0.18400865700095892,0.029446282016579062,0.0,0.0,0.08434576203580946,0.0702166129485704,0,21,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?
3,True,3,0,1154,26,1972,0.18290272599551827,0.03195261600194499,0.0,0.0,0.07240096101304516,0.07854914898052812,0,26,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?
4,True,3,1,1353,27,2172,0.17840843100566417,0.03444372001104057,0.0,0.0,0.07263012800831348,0.07133458298631012,0,27,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?
5,True,4,0,1178,32,2002,0.18169019900960848,0.0562218549894169,0.0,0.0,0.07395747699774802,0.05151086702244356,0,32,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?"
6,True,4,1,2075,24,2891,0.19138829602161422,0.03194545704172924,0.0,0.0,0.07588743098312989,0.0835554079967551,0,24,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?
7,True,6,0,1490,21,2303,0.15727834298741072,0.025831692037172616,0.0,0.0,0.07347494998248294,0.05797170096775517,0,21,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?
8,False,7,0,1587,27,2406,0.15499188099056482,0.024103896983433515,0.0,0.0,0.07311905198730528,0.057768932019826025,0,27,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?
9,False,7,1,1466,28,2286,0.1556430199998431,0.025541506009176373,0.0,0.0,0.0732440460124053,0.05685746797826141,0,28,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?
10,False,9,0,1998,25,2815,0.20421673799864948,0.032075949013233185,0.0,0.0,0.07360148697625846,0.09853930200915784,0,25,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,Which English king trusted William de Longchamp?
11,False,9,1,2722,33,3547,0.2094759220490232,0.033705239999108016,0.0,0.0,0.07528880797326565,0.10048187407664955,0,33,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,What specific naval expedition or fleet did King Richard I lead that was dispersed by a storm?
12,False,10,0,1505,25,2322,0.17596855299780145,0.02409388602245599,0.0,0.0,0.07264407200273126,0.0792305949726142,0,25,The Unwinding author volunteered for which organisation?,Who is the author of The Unwinding?
13,False,10,1,1738,24,2554,0.19328442501137033,0.0275860580150038,0.0,0.0,0.07282359100645408,0.09287477598991245,0,24,The Unwinding author volunteered for which organisation?,Which organization did George Packer volunteer for?
14,False,11,0,1230,27,2049,0.1611038270057179,0.022822647006250918,0.0,0.0,0.07248811901081353,0.06579306098865345,0,27,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Which band performed the song 'Bang Bang Rock & Roll'?
15,False,11,1,1205,26,2023,0.1643005100195296,0.025099355028942227,0.0,0.0,0.07267455599503592,0.06652659899555147,0,26,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Who is the lead singer of the band Art Brut?
16,False,12,0,2011,32,2835,0.18480307201389223,0.028008171007968485,0.0,0.0,0.07334066496696323,0.08345423603896052,0,32,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company initiated a successful price war among PC manufacturers in 1994?
17,False,12,1,2101,30,2923,0.18625274201622233,0.030346860003191978,0.0,0.0,0.0737531699705869,0.08215271204244345,0,30,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company did Compaq merge with in 2002?
18,False,13,0,1142,21,1955,0.1617843009880744,0.025462154007982463,0.0,0.0,0.07538554799975827,0.060936598980333656,0,21,What year was the father of Katherine of England crowned?,Who is Katherine of England?
19,False,13,1,2083,25,2900,0.1821639690315351,0.03074857097817585,0.0,0.0,0.07330373098375276,0.07811166706960648,0,25,What year was the father of Katherine of England crowned?,What year was King Henry III of England crowned?
20,False,14,0,1057,36,1885,0.14488401397829875,0.022521831968333572,0.0,0.0,0.0727567879948765,0.04960539401508868,0,36,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who played the little girl in the 1947 film Miracle on 34th Street?
21,False,14,1,1681,24,2497,0.1712510149809532,0.028042844031006098,0.0,0.0,0.08062886900734156,0.06257930194260553,0,24,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who is the sibling of actress Natalie Wood?
22,False,15,0,678,23,1493,0.13285546097904444,0.019338697951752692,0.0,0.0,0.07184796797810122,0.04166879504919052,0,23,What is the capital of the county that Pine Springs is located in?,In which county is Pine Springs located?
23,False,15,1,1121,28,1941,0.15471148997312412,0.024431273981463164,0.0,0.0,0.07243024901254103,0.05784996697911993,0,28,What is the capital of the county that Pine Springs is located in?,"What is the county seat of Culberson County, Texas?"
24,False,16,0,1515,28,2335,0.15608463902026415,0.023904059024062008,0.0,0.0,0.07311465102247894,0.0590659289737232,0,28,"In 2002, what company merged with the top PC manufacturer from 1994?",Who was the top PC manufacturer in 1994?
25,False,16,1,2189,30,3011,0.19190024898853153,0.03254300501430407,0.0,0.0,0.07401178905274719,0.08534545492148027,0,30,"In 2002, what company merged with the top PC manufacturer from 1994?",What company did Compaq merge with in 2002?
26,False,17,0,1415,28,2235,0.17770384199684486,0.032175850006751716,0.0,0.0,0.07272546301828697,0.07280252897180617,0,28,"In the King's Speech, who played the person who was the King of England in 1950?",Who was the King of England in 1950?
27,False,17,1,1936,30,2758,0.19079531700117514,0.030888237990438938,0.0,0.0,0.0790776020148769,0.0808294769958593,0,30,"In the King's Speech, who played the person who was the King of England in 1950?",Which actor played King George VI in the film 'The King's Speech'?
28,False,18,0,1020,28,1840,0.1610092250048183,0.021656005003023893,0.0,0.0,0.07236886996543035,0.06698435003636405,0,28,Whose sister played Susie in miracle on 34th street?,Who played Susie in Miracle on 34th Street?
29,False,18,1,1206,22,2020,0.1604685849742964,0.02669439499732107,0.0,0.0,0.07287995098158717,0.06089423899538815,0,22,Whose sister played Susie in miracle on 34th street?,Who is Natalie Wood's brother?
30,False,19,0,1034,22,1848,0.151877336029429,0.021374150994233787,0.0,0.0,0.07214643503539264,0.05835674999980256,0,22,What team was Anna Benson's husband on?,Who is Anna Benson's husband?
31,False,19,1,1580,27,2399,0.16901726101059467,0.02619220199994743,0.0,0.0,0.07329072302673012,0.06953433598391712,0,27,What team was Anna Benson's husband on?,What team did Kris Benson play for in Major League Baseball?
32,False,20,0,1519,26,2337,0.1624648710130714,0.024093015992548317,0.0,0.0,0.07313270901795477,0.0652391460025683,0,26,What is the record label for the singer who originally sang You Belong To Me.,Who originally sang the song You Belong To Me?
33,False,20,1,2265,41,3098,0.1947373260045424,0.032120176998432726,0.0,0.0,0.07427036098670214,0.08834678801940754,0,41,What is the record label for the singer who originally sang You Belong To Me.,What record label was Joni James signed to when she released 'You Belong To Me' in 1952?
