row_id,is_warmup,example_id,sub_q_idx,doc_tokens,query_tokens,full_tokens,end_to_end_ttft_s,kv_load_copy_s,draft_selection_s,draft_score_forward_s,online_update_query_prefill_s,extra_impl_overhead_s,selected_doc_tokens,reprocess_prefill_tokens,main_question,sub_question
0,True,0,0,1313,27,2132,0.956572082999628,0.02592285897117108,0.2313566780067049,0.23048907896736637,0.5957449019770138,0.10354764404473826,65,92,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?
1,True,1,0,1295,25,2112,0.3190166770364158,0.02423655998427421,0.13027115404838696,0.12955364200752228,0.08207253401633352,0.0824364289874211,64,89,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?
2,True,2,0,1441,21,2254,0.3267873029108159,0.02517608500784263,0.13319717394188046,0.13251116598257795,0.08387835999019444,0.08453568397089839,72,93,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?
3,True,3,0,1154,26,1972,0.32119205105118454,0.02350532397395,0.12521714303875342,0.12459500203840435,0.08178906701505184,0.09068051702342927,57,83,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?
4,True,3,1,1353,27,2172,0.31885207700543106,0.02532068802975118,0.1291874119779095,0.12848095397930592,0.0801606199820526,0.08418335701571777,67,94,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?
5,True,4,0,1178,32,2002,0.2970187679165974,0.022482873988337815,0.12552789592882618,0.12495435297023505,0.07984147203387693,0.0691665259655565,58,90,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?"
6,True,4,1,2075,24,2891,0.38191782002104446,0.030462661001365632,0.1730413680197671,0.17219352402025834,0.0879677630146034,0.09044602798530832,103,127,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?
7,True,6,0,1490,21,2303,0.30958127201301977,0.02522765501635149,0.13372282101772726,0.13305510400095955,0.08012015599524602,0.070510639983695,74,95,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?
8,False,7,0,1587,27,2406,0.3146007359609939,0.02458076796028763,0.13813161593861878,0.13747162697836757,0.08076678198995069,0.07112157007213682,79,106,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?
9,False,7,1,1466,28,2286,0.30672952195163816,0.025856606021989137,0.13330380397383124,0.13266311399638653,0.08074282400775701,0.06682628794806078,73,101,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?
10,False,9,0,1998,25,2815,0.37169235601322725,0.02699469297658652,0.1672547580092214,0.16646022099303082,0.0813926929840818,0.09605021204333752,99,124,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,Which English king trusted William de Longchamp?
11,False,9,1,2722,33,3547,0.44587704591685906,0.034380383032839745,0.21143027592916042,0.21045618498465046,0.09691339201526716,0.10315299493959174,136,169,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,What specific naval expedition or fleet did King Richard I lead that was dispersed by a storm?
12,False,10,0,1505,25,2322,0.2972105609951541,0.024268206965643913,0.13647605600999668,0.13585283397696912,0.08066301501821727,0.05580328300129622,75,100,The Unwinding author volunteered for which organisation?,Who is the author of The Unwinding?
13,False,10,1,1738,24,2554,0.35800083400681615,0.027634011988993734,0.15710761799709871,0.15639952599303797,0.08106913999654353,0.09219006402418017,86,110,The Unwinding author volunteered for which organisation?,Which organization did George Packer volunteer for?
14,False,11,0,1230,27,2049,0.2878750119707547,0.023163633013609797,0.12717052298830822,0.12655986100435257,0.07989805698161945,0.05764279898721725,61,88,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Which band performed the song 'Bang Bang Rock & Roll'?
15,False,11,1,1205,26,2023,0.2994115019682795,0.025039146014023572,0.12823500396916643,0.12326785497134551,0.08002174500143155,0.06611560698365793,60,86,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Who is the lead singer of the band Art Brut?
16,False,12,0,2011,32,2835,0.3854114899877459,0.027270274003967643,0.17161756299901754,0.17087935202289373,0.09628471999894828,0.09023893298581243,100,132,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company initiated a successful price war among PC manufacturers in 1994?
17,False,12,1,2101,30,2923,0.4088394059217535,0.03976310498546809,0.17342268594074994,0.17256687197368592,0.0964373599854298,0.09921625501010567,105,135,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company did Compaq merge with in 2002?
18,False,13,0,1142,21,1955,0.2852064949693158,0.022105446027126163,0.12296501296805218,0.12238277599681169,0.07978135498706251,0.06035468098707497,57,78,What year was the father of Katherine of England crowned?,Who is Katherine of England?
19,False,13,1,2083,25,2900,0.41568261792417616,0.03085460397414863,0.1730133819510229,0.1718562439782545,0.09622802498051897,0.11558660701848567,104,129,What year was the father of Katherine of England crowned?,What year was King Henry III of England crowned?
20,False,14,0,1057,36,1885,0.26898245699703693,0.0215674169594422,0.11956868099514395,0.11893681000219658,0.07959431601921096,0.04825204302323982,52,88,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who played the little girl in the 1947 film Miracle on 34th Street?
21,False,14,1,1681,24,2497,0.38611951598431915,0.02841338299913332,0.15692153898999095,0.1562130919774063,0.13836852501844987,0.06241606897674501,84,108,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who is the sibling of actress Natalie Wood?
