row_id,is_warmup,example_id,sub_q_idx,doc_tokens,query_tokens,full_tokens,end_to_end_ttft_s,kv_load_copy_s,draft_selection_s,draft_score_forward_s,online_update_query_prefill_s,extra_impl_overhead_s,selected_doc_tokens,reprocess_prefill_tokens,main_question,sub_question
0,True,0,0,1313,27,2132,1.0049298270605505,0.02538773400010541,0.2211058980319649,0.2202197320293635,0.6577614819980226,0.1006747130304575,393,420,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?
1,True,1,0,1295,25,2112,0.3486289010033943,0.024004257982596755,0.1299140480114147,0.12909337098244578,0.12709727400215343,0.06761332100722939,388,413,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?
2,True,2,0,1441,21,2254,0.36012971395393834,0.02476651401957497,0.1331793959834613,0.13245883595664054,0.13313229504274204,0.06905150890816003,432,453,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?
3,True,3,0,1154,26,1972,0.3465914409607649,0.022430720971897244,0.12357919599162415,0.12282469600904733,0.11789227701956406,0.08268924697767943,346,372,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?
4,True,3,1,1353,27,2172,0.3689649820444174,0.025340535037685186,0.12901551002869383,0.12819880800088868,0.12666588998399675,0.08794304699404165,405,432,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?
5,True,4,0,1178,32,2002,0.3433420670335181,0.022453581972513348,0.12394772400148213,0.12317338399589062,0.1256577480235137,0.07128301303600892,353,385,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?"
6,True,4,1,2075,24,2891,0.4486656080116518,0.030628157954197377,0.1730484240106307,0.17205147398635745,0.15016944403760135,0.09481958200922236,622,646,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?
7,True,6,0,1490,21,2303,0.3518521779915318,0.025369169015903026,0.13371524098329246,0.1328871109872125,0.12743326497729868,0.06533450301503763,447,468,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?
8,False,7,0,1587,27,2406,0.35418663593009114,0.02456842001993209,0.13826727296691388,0.1374210179783404,0.12754660501377657,0.0638043379294686,476,503,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?
9,False,7,1,1466,28,2286,0.3433813950396143,0.02562812401447445,0.13362292805686593,0.13276013801805675,0.1273872079909779,0.056743134977295995,439,467,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?
10,False,9,0,1998,25,2815,0.4079274420510046,0.029187741980422288,0.16760672704549506,0.16657451604260132,0.13768484903266653,0.07344812399242073,599,624,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,Which English king trusted William de Longchamp?
11,False,9,1,2722,33,3547,0.5374175550532527,0.03403136000270024,0.2214687210507691,0.22032451402628794,0.17168176698032767,0.11023570701945573,816,849,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,What specific naval expedition or fleet did King Richard I lead that was dispersed by a storm?
12,False,10,0,1505,25,2322,0.3434292459860444,0.024126830976456404,0.1371684480109252,0.13638200500281528,0.1272828340297565,0.05485113296890631,451,476,The Unwinding author volunteered for which organisation?,Who is the author of The Unwinding?
13,False,10,1,1738,24,2554,0.4000917029916309,0.027394383039791137,0.15738698898348957,0.15647165494738147,0.13652982003986835,0.07878051092848182,521,545,The Unwinding author volunteered for which organisation?,Which organization did George Packer volunteer for?
14,False,11,0,1230,27,2049,0.3297264570137486,0.022811784001532942,0.12750959600089118,0.12674602400511503,0.12576188397360966,0.05364319303771481,369,396,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Which band performed the song 'Bang Bang Rock & Roll'?
15,False,11,1,1205,26,2023,0.39848956605419517,0.028577029996085912,0.1248951570596546,0.12412743002641946,0.1798750779707916,0.06514230102766305,361,387,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Who is the lead singer of the band Art Brut?
