row_id,is_warmup,example_id,sub_q_idx,doc_tokens,query_tokens,full_tokens,end_to_end_ttft_s,kv_load_copy_s,draft_selection_s,draft_score_forward_s,online_update_query_prefill_s,extra_impl_overhead_s,selected_doc_tokens,reprocess_prefill_tokens,main_question,sub_question
0,True,0,0,1313,27,2132,1.0291283490369096,0.02533189603127539,0.21522523002931848,0.21418424003059044,0.6959876859909855,0.09258353698533028,919,946,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?
1,True,1,0,1295,25,2112,0.4033668420743197,0.02393993898294866,0.13062817906029522,0.12962136504938826,0.17650610499549657,0.07229261903557926,906,931,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?
2,True,2,0,1441,21,2254,0.41338372009340674,0.024445391027256846,0.13295564206782728,0.1320845390437171,0.1977863679639995,0.058196319034323096,1008,1029,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?
3,True,3,0,1154,26,1972,0.3650616450468078,0.02206891099922359,0.12350083206547424,0.12263944605365396,0.16710822499589995,0.05238367698621005,807,833,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?
4,True,3,1,1353,27,2172,0.38710319792153314,0.025122987979557365,0.12892851897049695,0.12800393800716847,0.17798924399539828,0.05506244697608054,947,974,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?
5,True,4,0,1178,32,2002,0.3988993829698302,0.021945004002191126,0.12372745398897678,0.12288860901026055,0.20073908101767302,0.05248784396098927,824,856,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?"
6,True,4,1,2075,24,2891,0.5310631949687377,0.03033784299623221,0.1735412419657223,0.17230834596557543,0.24174245895119384,0.08544165105558932,1452,1476,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?
7,True,6,0,1490,21,2303,0.41652125294785947,0.024989963974803686,0.13391902396688238,0.1329625629587099,0.1984926830045879,0.05911958200158551,1043,1064,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?
8,False,7,0,1587,27,2406,0.45406261505559087,0.02434233803069219,0.1383103010011837,0.13722920400323346,0.19938613305566832,0.09202384296804667,1110,1137,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?
9,False,7,1,1466,28,2286,0.4188649660209194,0.02569641498848796,0.13382577401353046,0.13289200799772516,0.19885343895293772,0.06048933806596324,1026,1054,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?
10,False,9,0,1998,25,2815,0.5414476979640312,0.026922238001134247,0.1759963189251721,0.17477892996976152,0.23820765101118013,0.10032149002654478,1398,1423,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,Which English king trusted William de Longchamp?
11,False,9,1,2722,33,3547,0.6741720350109972,0.034206714015454054,0.21154516201931983,0.2101750029833056,0.2969260140089318,0.1314941449672915,1905,1938,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,What specific naval expedition or fleet did King Richard I lead that was dispersed by a storm?
12,False,10,0,1505,25,2322,0.45688252203399315,0.035088814969640225,0.13817006902536377,0.13660520204575732,0.1990408319979906,0.08458280604099855,1053,1078,The Unwinding author volunteered for which organisation?,Who is the author of The Unwinding?
13,False,10,1,1738,24,2554,0.4563176920055412,0.027043826004955918,0.1572458659647964,0.156208821979817,0.20735181198688224,0.06467618804890662,1216,1240,The Unwinding author volunteered for which organisation?,Which organization did George Packer volunteer for?
