Question,Real Answer,Pred Answer,em,f1,glm_correct,glm_reason
with what movie did Mary Philips' husband win his only oscar?,The African Queen,The African Queen,1.0,1.0,True,预测答案与标准答案完全一致，均为“The African Queen”，准确包含了问题所需的关键信息，语义完全等价，因此判断为正确。
The all time top goal scorer in premier league in one season is a member of what team?,Egypt national football team,Manchester City,0.0,0.0,False,预测答案“Manchester City”与标准答案“Egypt national football team”完全不一致。英超单赛季进球纪录保持者是穆罕默德·萨拉赫，他是埃及国家足球队的成员，而不是曼彻斯特城队的成员，因此预测答案未能包含标准答案的关键信息。
Where is the province of Gonbad-e Qabus County located?,in the north-east of the country south of the Caspian Sea,"Gonbad-e Kavus County is located in Golestan province, Iran.",0.0,0.0,False,预测答案回答的是Gonbad-e Kavus County位于哪个省份（Golestan省），而标准答案指出其位于该国的东北部、里海以南。两者提供的信息维度不同，预测答案未包含标准答案中关于具体地理位置（东北部及里海南部）的关键信息，因此判断为错误。
Who wrote the song turn me on that is performed by performer of Feelin' the Same Way?,John D. Loudermilk,John D. Loudermilk,1.0,1.0,True,预测答案“John D. Loudermilk”与标准答案完全一致，包含了标准答案的所有关键信息，在语义上完全等价，准确地回答了所提出的问题。
What institute did the actor playing the voice of John Smith in Pocahontas attend?,National Institute of Dramatic Art,National Institute of Dramatic Art (NIDA),0.0,0.8,True,预测答案包含了标准答案中的核心信息“National Institute of Dramatic Art”，并且括号内补充的“NIDA”仅仅是该机构的常见英文缩写，没有改变原意。两者在语义上完全等价，因此预测答案正确回答了问题。
Who led the muslim forces to retake the proposed embassy destination?,Abu Ubaidah,Abu Ubayda,0.0,0.5,True,预测答案“Abu Ubayda”与标准答案“Abu Ubaidah”指的是同一位历史人物，仅存在拼写上的细微差异，在语义上完全等价，包含了标准答案的关键信息，因此判断为正确。
Which is the body of water near George Mills' place of birth?,River Thames,Deptford Creek,0.0,0.0,False,预测答案“Deptford Creek”与标准答案“River Thames”在语义和信息上均不一致。预测答案未能包含标准答案的关键信息，且两者指代的是不同的水体，因此预测答案未能正确回答问题。
When did the party who gained control of congress in the midterm elections in 1946 take control of the determiner of rules of the US House and US Senate?,January 2015,1946,0.0,0.0,False,预测答案“1946”与标准答案“January 2015”完全不一致。问题询问的是该政党正式掌控美国众议院和参议院规则制定权的时间，标准答案明确为2015年1月，而预测答案给出的是1946年，未能包含标准答案的关键信息，因此判断为错误。
Who does the Nothing Suits Me Like a Suit artist play in Batman Under the Red Hood?,Nightwing / Dick Grayson,no,0.0,0.0,False,预测答案“no”没有包含标准答案中的任何关键信息，也没有回答出该艺术家在蝙蝠侠电影中扮演的具体角色。标准答案明确指出是Nightwing / Dick Grayson，因此预测答案完全错误。
When was the death penalty abolished in the country near the country where the writer of The Book Thief is a citizen of?,1989,1989,1.0,1.0,True,预测答案“1989”与标准答案“1989”完全一致，包含了标准答案的关键信息，且在语义上完全等价，正确地回答了所提出的问题。
What is the seat of the county sharing a border with the county in which Miller Electric is headquartered?,Green Bay,Pécs,0.0,0.0,False,预测答案“Pécs”与标准答案“Green Bay”完全不一致，没有包含标准答案的任何关键信息，且两者在语义上并不等价，因此预测答案未能正确回答问题。
Who is the brother of the Nothin' My Love Can't Fix performer?,Matthew Lawrence,Joey Lawrence,0.0,0.6666666666666666,False,预测答案给出的兄弟是Joey Lawrence，而标准答案明确指出该表演者的兄弟是Matthew Lawrence。两者是不同的人，预测答案未包含标准答案的关键信息，因此判断为错误。
