/mnt/qjhs-sh-lab-01/wjh/FusionRAG/.venv/lib/python3.10/site-packages/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that installed pynvml for you.
  import pynvml  # type: ignore[import]
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:05<00:05,  5.83s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:08<00:00,  4.02s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:08<00:00,  4.29s/it]
teacher pair=500 top=57 score_mean=0.144366
teacher pair=501 top=57 score_mean=0.144366
teacher pair=502 top=57 score_mean=0.144366
teacher pair=503 top=57 score_mean=0.144366
teacher pair=504 top=57 score_mean=0.144366
teacher pair=505 top=57 score_mean=0.144366
teacher pair=506 top=57 score_mean=0.144366
teacher pair=507 top=57 score_mean=0.144366
teacher pair=508 top=57 score_mean=0.144366
teacher pair=509 top=57 score_mean=0.144366
teacher pair=510 top=57 score_mean=0.144366
teacher pair=511 top=57 score_mean=0.144366
teacher pair=512 top=57 score_mean=0.144366
teacher pair=513 top=57 score_mean=0.144366
teacher pair=514 top=57 score_mean=0.144366
teacher pair=515 top=57 score_mean=0.144366
teacher pair=516 top=57 score_mean=0.144366
teacher pair=517 top=57 score_mean=0.144366
teacher pair=518 top=57 score_mean=0.144366
teacher pair=519 top=57 score_mean=0.144366
teacher pair=520 top=57 score_mean=0.144366
teacher pair=521 top=57 score_mean=0.144366
teacher pair=522 top=57 score_mean=0.144366
teacher pair=523 top=57 score_mean=0.144366
teacher pair=524 top=57 score_mean=0.144366
teacher pair=525 top=57 score_mean=0.144366
teacher pair=526 top=57 score_mean=0.144366
teacher pair=527 top=57 score_mean=0.144366
teacher pair=528 top=57 score_mean=0.144366
teacher pair=529 top=57 score_mean=0.144366
teacher pair=530 top=57 score_mean=0.144366
teacher pair=531 top=57 score_mean=0.144366
teacher pair=532 top=57 score_mean=0.144366
teacher pair=533 top=57 score_mean=0.144366
teacher pair=534 top=57 score_mean=0.144366
teacher pair=535 top=57 score_mean=0.144366
teacher pair=536 top=57 score_mean=0.144366
teacher pair=537 top=57 score_mean=0.144366
teacher pair=538 top=57 score_mean=0.144366
teacher pair=539 top=57 score_mean=0.144366
teacher pair=540 top=57 score_mean=0.144366
teacher pair=541 top=57 score_mean=0.144366
teacher pair=542 top=57 score_mean=0.144366
teacher pair=543 top=57 score_mean=0.144366
teacher pair=544 top=57 score_mean=0.144366
teacher pair=545 top=57 score_mean=0.144366
teacher pair=546 top=57 score_mean=0.144366
teacher pair=547 top=57 score_mean=0.144366
teacher pair=548 top=57 score_mean=0.144366
teacher pair=549 top=57 score_mean=0.144366
teacher pair=550 top=57 score_mean=0.144366
teacher pair=551 top=57 score_mean=0.144366
teacher pair=552 top=57 score_mean=0.144366
teacher pair=553 top=57 score_mean=0.144366
teacher pair=554 top=57 score_mean=0.144366
teacher pair=555 top=57 score_mean=0.144366
teacher pair=556 top=57 score_mean=0.144366
teacher pair=557 top=57 score_mean=0.144366
teacher pair=558 top=57 score_mean=0.144366
teacher pair=559 top=57 score_mean=0.144366
teacher pair=560 top=57 score_mean=0.144366
teacher pair=561 top=57 score_mean=0.144366
teacher pair=562 top=57 score_mean=0.144366
teacher pair=563 top=57 score_mean=0.144366
teacher pair=564 top=57 score_mean=0.144366
teacher pair=565 top=57 score_mean=0.144366
teacher pair=566 top=57 score_mean=0.144366
teacher pair=567 top=57 score_mean=0.144366
teacher pair=568 top=57 score_mean=0.144366
teacher pair=569 top=57 score_mean=0.144366
teacher pair=570 top=57 score_mean=0.144366
teacher pair=571 top=57 score_mean=0.144366
teacher pair=572 top=57 score_mean=0.144366
teacher pair=573 top=57 score_mean=0.144366
teacher pair=574 top=57 score_mean=0.144366
teacher pair=575 top=57 score_mean=0.144366
teacher pair=576 top=57 score_mean=0.144366
teacher pair=577 top=57 score_mean=0.144366
teacher pair=578 top=57 score_mean=0.144366
teacher pair=579 top=57 score_mean=0.144366
teacher pair=580 top=57 score_mean=0.144366
teacher pair=581 top=57 score_mean=0.144366
teacher pair=582 top=57 score_mean=0.144366
teacher pair=583 top=57 score_mean=0.144366
teacher pair=584 top=57 score_mean=0.144366
teacher pair=585 top=57 score_mean=0.144366
teacher pair=586 top=57 score_mean=0.144366
teacher pair=587 top=57 score_mean=0.144366
teacher pair=588 top=57 score_mean=0.144366
teacher pair=589 top=57 score_mean=0.144366
teacher pair=590 top=57 score_mean=0.144366
teacher pair=591 top=57 score_mean=0.144366
teacher pair=592 top=57 score_mean=0.144366
teacher pair=593 top=57 score_mean=0.144366
teacher pair=594 top=57 score_mean=0.144366
teacher pair=595 top=57 score_mean=0.144366
teacher pair=596 top=57 score_mean=0.144366
teacher pair=597 top=57 score_mean=0.144366
teacher pair=598 top=57 score_mean=0.144366
teacher pair=599 top=57 score_mean=0.144366
teacher pair=600 top=57 score_mean=0.144366
teacher pair=601 top=57 score_mean=0.144366
teacher pair=602 top=57 score_mean=0.144366
teacher pair=603 top=57 score_mean=0.144366
teacher pair=604 top=57 score_mean=0.144366
teacher pair=605 top=57 score_mean=0.144366
teacher pair=606 top=57 score_mean=0.144366
teacher pair=607 top=57 score_mean=0.144366
teacher pair=608 top=57 score_mean=0.144366
teacher pair=609 top=57 score_mean=0.144366
teacher pair=610 top=57 score_mean=0.144366
teacher pair=611 top=57 score_mean=0.144366
teacher pair=612 top=57 score_mean=0.144366
teacher pair=613 top=57 score_mean=0.144366
teacher pair=614 top=57 score_mean=0.144366
teacher pair=615 top=57 score_mean=0.144366
teacher pair=616 top=57 score_mean=0.144366
teacher pair=617 top=57 score_mean=0.144366
teacher pair=618 top=57 score_mean=0.144366
teacher pair=619 top=57 score_mean=0.144366
teacher pair=620 top=57 score_mean=0.144366
teacher pair=621 top=57 score_mean=0.144366
teacher pair=622 top=57 score_mean=0.144366
teacher pair=623 top=57 score_mean=0.144366
teacher pair=624 top=57 score_mean=0.144366
teacher pair=625 top=57 score_mean=0.144366
teacher pair=626 top=57 score_mean=0.144366
teacher pair=627 top=57 score_mean=0.144366
teacher pair=628 top=57 score_mean=0.144366
teacher pair=629 top=57 score_mean=0.144366
teacher pair=630 top=57 score_mean=0.144366
teacher pair=631 top=57 score_mean=0.144366
teacher pair=632 top=57 score_mean=0.144366
teacher pair=633 top=57 score_mean=0.144366
teacher pair=634 top=57 score_mean=0.144366
teacher pair=635 top=57 score_mean=0.144366
teacher pair=636 top=57 score_mean=0.144366
teacher pair=637 top=57 score_mean=0.144366
teacher pair=638 top=57 score_mean=0.144366
teacher pair=639 top=57 score_mean=0.144366
teacher pair=640 top=57 score_mean=0.144366
teacher pair=641 top=57 score_mean=0.144366
teacher pair=642 top=57 score_mean=0.144366
teacher pair=643 top=57 score_mean=0.144366
teacher pair=644 top=57 score_mean=0.144366
teacher pair=645 top=57 score_mean=0.144366
teacher pair=646 top=57 score_mean=0.144366
teacher pair=647 top=57 score_mean=0.144366
teacher pair=648 top=57 score_mean=0.144366
teacher pair=649 top=57 score_mean=0.144366
teacher pair=650 top=57 score_mean=0.144366
teacher pair=651 top=57 score_mean=0.144366
teacher pair=652 top=57 score_mean=0.144366
teacher pair=653 top=57 score_mean=0.144366
teacher pair=654 top=57 score_mean=0.144366
teacher pair=655 top=57 score_mean=0.144366
teacher pair=656 top=57 score_mean=0.144366
teacher pair=657 top=57 score_mean=0.144366
teacher pair=658 top=57 score_mean=0.144366
teacher pair=659 top=57 score_mean=0.144366
teacher pair=660 top=57 score_mean=0.144366
teacher pair=661 top=57 score_mean=0.144366
teacher pair=662 top=57 score_mean=0.144366
teacher pair=663 top=57 score_mean=0.144366
teacher pair=664 top=57 score_mean=0.144366
teacher pair=665 top=57 score_mean=0.144366
teacher pair=666 top=57 score_mean=0.144366
teacher pair=667 top=57 score_mean=0.144366
teacher pair=668 top=57 score_mean=0.144366
teacher pair=669 top=57 score_mean=0.144366
teacher pair=670 top=57 score_mean=0.144366
teacher pair=671 top=57 score_mean=0.144366
teacher pair=672 top=57 score_mean=0.144366
teacher pair=673 top=57 score_mean=0.144366
