Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason
Who is the President of The All England Lawn Tennis and Croquet Club in Wimbledon?,Who is the President of The All England Lawn Tennis and Croquet Club in Wimbledon?,HRH the Duke of Kent,"<think>

</think>

Answer: The Duke of Kent",True,0,0.0,预测答案“The Duke of Kent”准确包含了标准答案“HRH the Duke of Kent”的核心人物信息。虽然省略了尊称“HRH”（王室殿下），但所指代的实体完全一致，语义上等价，正确回答了问题。
Who wrote the 1974 novel ‘Carrie’?,Who wrote the 1974 novel ‘Carrie’?,Stephen King,"<think>

</think>

Answer: Stephen King",True,0,0.0,预测答案准确地给出了“Stephen King”这一关键信息，与标准答案完全一致，正确地回答了关于1974年小说《Carrie》作者的问题，没有任何事实性错误或遗漏。
Tennis player Mary Pierce was born in which country in January 1975?,Tennis player Mary Pierce was born in which country in January 1975?,Canada,Answer: Canada,True,0,0.0,预测答案明确指出了“Canada”，包含了标准答案的全部关键信息。虽然预测答案带有“Answer:”这样的前缀，但这属于措辞上的细微差异，其核心语义与标准答案完全等价，正确回答了玛丽·皮尔斯出生的国家。
Elapidae Naja is the scientific name for which snake?,Elapidae Naja is the scientific name for which snake?,Cobras,Answer: Cobra,True,0,0.0,预测答案“Cobra”与标准答案“Cobras”在语义上完全等价，仅仅是单复数形式的细微差异。预测答案准确包含了标准答案的关键信息，正确回答了关于Elapidae Naja是哪种蛇的科学名称的问题。
What is the title of the 1959 film in which Hayley Mills plays a young girl who befriends a murderous Polish sailor?,What is the title of the 1959 film in which Hayley Mills plays a young girl who befriends a murderous Polish sailor?,Tiger Bay,"<think>

</think>

Tiger Bay",True,0,0.0,预测答案“Tiger Bay”与标准答案完全一致，准确地给出了1959年由海莉·米尔斯主演的那部电影的片名，正确且完整地回答了所提出的问题。
"The Black Shadow and Black Prince are two motorcycle models made in the 1950's, by whom?","The Black Shadow and Black Prince are two motorcycle models made in the 1950's, by whom?",Vincent,"<think>

</think>

Vincent Motorcycles",True,0,0.0,预测答案“Vincent Motorcycles”与标准答案“Vincent”在语义上完全等价，仅仅是增加了“Motorcycles”这一补充说明词，准确指出了生产这两款摩托车的制造商名称，因此判定为正确。
Who were Tom and Barbara's neighbours in The Good Life?,Who were Tom and Barbara's neighbours in The Good Life?,Margo and Jerry Leadbetter,"<think>

</think>

Margo and Jerry Leadbetter",True,0,0.0,预测答案与标准答案完全一致，都准确地指出了电视剧《The Good Life》中Tom和Barbara的邻居是Margo and Jerry Leadbetter，包含了所有关键信息，语义完全等价。
Which sitcom actor presents Scrapheap Challenge?,Which sitcom actor presents Scrapheap Challenge?,Robert Llewellyn,"<think>

</think>

Answer: Robert Llewellyn",False,0,0.0,预测答案部分为空白，没有提供任何实质性的内容或人名信息，因此未能包含标准答案中的关键信息“Robert Llewellyn”，无法正确回答所提出的问题。
"Who joined the Eggheads team in 2008, having won Are You An Egghead?","Who joined the Eggheads team in 2008, having won Are You An Egghead?",Barry Simmons,Barry Simmons,True,1.0,1.0,预测答案“Barry Simmons”与标准答案完全一致，准确包含了标准答案的关键信息。两者在语义上完全等价，正确回答了关于谁在2008年赢得《Are You An Egghead?》并加入Eggheads团队的问题。
What was the name of the 1927 film that was directed by Fritz Lang and featured a robot called Maria that inspired George Lucas to create the character C-3PO?,What was the name of the 1927 film that was directed by Fritz Lang and featured a robot called Maria that inspired George Lucas to create the character C-3PO?,Metropolis,"<think>

</think>

Answer: Metropolis",False,0,0.0,预测答案部分为空，没有提供任何实质性的内容或电影名称，因此未能包含标准答案的关键信息，也没有正确回答出问题所询问的电影名字。
