source,kind,layer,relative_l2,diff_norm,full_norm,source_norm,cosine_source_full,delta_energy_share
raw,hidden_layer_input,0,0.0,0.0,1164.2810318677325,1164.2810318677325,1.0,0.0
raw,hidden_layer_input,1,0.06147952700144739,1059.1048760282135,17226.95225035286,17634.339880292424,0.9984269714853435,1.9332322693741434e-07
raw,hidden_layer_input,2,0.0846936176539769,2170.5680752525905,25628.472786705537,26324.348674427114,0.9968671981550971,8.119941922264195e-07
raw,hidden_layer_input,3,0.09274600549214258,2804.766481447741,30241.372300237344,31086.122474883185,0.9961955195154989,1.3558121396694886e-06
raw,hidden_layer_input,4,0.10267575843962248,3624.645364035717,35301.86111230097,36219.332158716534,0.995191543167693,2.2643165654552496e-06
raw,hidden_layer_input,5,0.10279061787751008,4304.150826076533,41872.99303138301,42859.86402382333,0.9951100335852766,3.1928687311318764e-06
raw,hidden_layer_input,6,0.11008513500119309,5341.727147412903,48523.60082362628,49411.90824335769,0.9942141369949061,4.917784594986792e-06
raw,hidden_layer_input,7,0.11190926916369527,6011.050325856337,53713.60541246743,54370.13346268335,0.9938875757796701,6.227400952113655e-06
raw,hidden_layer_input,8,0.1175100412707507,7124.749472497716,60630.98434355779,61029.86817816134,0.993162323974434,8.748735695973614e-06
raw,hidden_layer_input,9,0.11240593035308517,7621.541757855498,67803.73361009518,68089.86220980331,0.9937178736615635,1.0011329781380058e-05
raw,hidden_layer_input,10,0.10776836873334111,8238.086364025277,76442.52632615565,76459.51773978175,0.9941943103918498,1.169657693836303e-05
raw,hidden_layer_input,11,0.10907076506646333,8858.53288966063,81218.21538762102,81202.10288340753,0.9940506293333523,1.3524764280338564e-05
raw,hidden_layer_input,12,0.11468548457965974,9572.810688033347,83470.1158836203,83437.87836281254,0.9934211679963892,1.5793742081478372e-05
raw,hidden_layer_input,13,0.12286144534674666,10627.746591291288,86501.88479630083,86477.09862876992,0.992450417211229,1.946652723793466e-05
raw,hidden_layer_input,14,0.12661896596285382,11401.142417961746,90042.92786047941,89989.87082374883,0.9919792792482806,2.240282787785942e-05
raw,hidden_layer_input,15,0.12910765852280862,12178.210408863775,94326.01092918379,94383.19977755575,0.9916708476836978,2.5560717903879006e-05
raw,hidden_layer_input,16,0.13418475893051185,13222.182947265002,98537.14425281463,98650.0912204976,0.9910081943084361,3.013092223697899e-05
raw,hidden_layer_input,17,0.13855485401547363,14184.946550557792,102377.83909738474,102668.81617609118,0.9904325200221791,3.467859614807069e-05
raw,hidden_layer_input,18,0.147007176444721,15577.524007915816,105964.37796200665,106339.44571571266,0.9892388103737524,4.182182296225982e-05
raw,hidden_layer_input,19,0.15595307414761275,17007.59473114255,109055.84788309153,109329.33030584702,0.9878728802120319,4.985306888229969e-05
raw,hidden_layer_input,20,0.16226203129636768,18147.01438467345,111837.71236986654,112290.66050043966,0.986896789461401,5.6756612614363125e-05
raw,hidden_layer_input,21,0.16965034189038222,19318.41562313382,113871.95220399974,114389.86139350376,0.985684844137145,6.432045553395013e-05
